,b,b_std
protonmail__webclients-0200ce0fc1d4dbd35178c10d440a284c82ecc858,-2.0938435,0.78898555
protonmail__webclients-08bb09914d0d37b0cd6376d4cab5b77728a43e7b,3.7733588,1.6207322
protonmail__webclients-09fcf0dbdb87fa4f4a27700800ee4a3caed8b413,3.761395,1.5944582
protonmail__webclients-0d0267c4438cf378bda90bc85eed3a3615871ac4,-0.7176722,0.6859783
protonmail__webclients-0ec14e36ceb01ba45602a563e12352af8171ed39,3.8120933,1.4350917
protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103,-2.14304,0.8256967
protonmail__webclients-1917e37f5d9941a3459ce4b0177e201e2d94a622,3.5842135,1.6570039
protonmail__webclients-281a6b3f190f323ec2c0630999354fafb84b2880,3.8082955,1.6832737
protonmail__webclients-2c3559cad02d1090985dba7e8eb5a129144d9811,-0.3187904,0.6139946
protonmail__webclients-2dce79ea4451ad88d6bfe94da22e7f2f988efa60,3.6384895,1.6427338
protonmail__webclients-2f2f6c311c6128fe86976950d3c0c2db07b03921,3.725853,1.7748976
protonmail__webclients-2f66db85455f4b22a47ffd853738f679b439593c,3.679748,1.5998805
protonmail__webclients-32ff10999a06455cb2147f6873d627456924ae13,-0.7471677,0.6197579
protonmail__webclients-369fd37de29c14c690cb3b1c09a949189734026f,3.6756668,1.6898192
protonmail__webclients-3a6790f480309130b5d6332dce6c9d5ccca13ee3,-1.173655,0.6396088
protonmail__webclients-3f22e2172cbdfd7b9abb2b1d8fd80c16d38b4bbe,-0.6938086,0.60493815
protonmail__webclients-428cd033fede5fd6ae9dbc7ab634e010b10e4209,1.953065,0.9299351
protonmail__webclients-4817fe14e1356789c90165c2a53f6a043c2c5f83,1.9863158,1.0515478
protonmail__webclients-4feccbc9990980aee26ea29035f8f931d6089895,0.09049953,0.6119686
protonmail__webclients-51742625834d3bd0d10fe0c7e76b8739a59c6b9f,1.1714909,0.781311
protonmail__webclients-5d2576632037d655c3b6a28e98cd157f7e9a5ce1,-0.590359,0.628001
protonmail__webclients-5e815cfa518b223a088fa9bb232a5fc90ab15691,1.9718376,0.98463184
protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77,3.811941,1.563886
protonmail__webclients-6dcf0d0b0f7965ad94be3f84971afeb437f25b02,-0.001799368,0.66594064
protonmail__webclients-6e165e106d258a442ae849cdf08260329cb92d39,3.6545026,1.5368888
protonmail__webclients-6e1873b06df6529a469599aa1d69d3b18f7d9d37,3.8712184,1.554542
protonmail__webclients-6f8916fbadf1d1f4a26640f53b5cf7f55e8bedb7,-1.0566101,0.6946119
protonmail__webclients-708ed4a299711f0fa79a907cc5847cfd39c0fc71,-2.0420728,0.7578414
protonmail__webclients-715dbd4e6999499cd2a576a532d8214f75189116,3.6460972,1.6617062
protonmail__webclients-7b833df125859e5eb98a826e5b83efe0f93a347b,-0.7187168,0.65248764
protonmail__webclients-7e54526774e577c0ebb58ced7ba8bef349a69fec,-0.30532297,0.6158271
protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,1.1108373,0.84672546
protonmail__webclients-815695401137dac2975400fc610149a16db8214b,-2.0996964,0.7971053
protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8,3.6898897,1.7027229
protonmail__webclients-8afd9ce04c8dde9e150e1c2b50d32e7ee2efa3e7,-1.5470378,0.70469046
protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,0.1905183,0.66138196
protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,3.6217616,1.5188988
protonmail__webclients-a6e6f617026794e7b505d649d2a7a9cdf17658c8,3.5681636,1.709795
protonmail__webclients-ac23d1efa1a6ab7e62724779317ba44c28d78cfd,0.028851492,0.78662634
protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,3.7417047,1.7319725
protonmail__webclients-b387b24147e4b5ec3b482b8719ea72bee001462a,1.0828667,0.77418905
protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,1.9337152,1.0443604
protonmail__webclients-b9387af4cdf79c2cb2a221dea33d665ef789512e,1.9721999,0.96579784
protonmail__webclients-bf2e89c0c488ae1a87d503e5b09fe9dd2f2a635f,-0.8164346,0.65776867
protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,3.5902336,1.5815964
protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,3.7981555,1.5486562
protonmail__webclients-c8117f446c3d1d7e117adc6e0e46b0ece9b0b90e,-2.0914705,0.7916159
protonmail__webclients-caf10ba9ab2677761c88522d1ba8ad025779c492,3.7592597,1.5646296
protonmail__webclients-cb8cc309c6968b0a2a5fe4288d0ae0a969ff31e1,1.9072484,1.0590112
protonmail__webclients-cba6ebbd0707caa524ffee51c62b197f6122c902,1.9164789,0.96104586
protonmail__webclients-cfd7571485186049c10c822f214d474f1edde8d1,3.7291622,1.6455044
protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246,-1.200304,0.5876595
protonmail__webclients-d494a66038112b239a381f49b3914caf8d2ef3b4,0.59334743,0.721229
protonmail__webclients-d8ff92b414775565f496b830c9eb6cc5fa9620e6,3.667258,1.7817943
protonmail__webclients-da91f084c0f532d9cc8ca385a701274d598057b8,1.8205599,1.0568813
protonmail__webclients-df60460f163fd5c34e844ab9015e3176f1ab1ac0,-0.07073896,0.6470909
protonmail__webclients-dfe5604193d63bfcb91ce60d62db2f805c43bf11,-0.3084837,0.6259948
protonmail__webclients-e65cc5f33719e02e1c378146fb981d27bc24bdf4,3.6325698,1.6003606
protonmail__webclients-e7f3f20c8ad86089967498632ace73c1157a9d51,3.710266,1.5703359
protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,-0.43569112,0.6467339
protonmail__webclients-f080ffc38e2ad7bddf2e93e5193e82c20c7a11e7,1.9125847,1.0422289
protonmail__webclients-f161c10cf7d31abf82e8d64d7a99c9fac5acfa18,-1.665947,0.67909104
protonmail__webclients-fc9d535e9beb3ae30a52a7146398cadfd6e30606,-0.0010960894,0.65905607
qutebrowser__qutebrowser-01d1d1494411380d97cac14614a829d3a69cecaf,-0.39516178,0.65636766
qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970,-1.7269428,0.74415153
qutebrowser__qutebrowser-0aa57e4f7243024fa4bba8853306691b5dbd77b3,0.4440327,0.72779757
qutebrowser__qutebrowser-0b621cb0ce2b54d3f93d8d41d8ff4257888a87e5,-0.79627985,0.703061
qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f,-1.0767992,0.58599234
qutebrowser__qutebrowser-0fc6d1109d041c69a68a896db87cf1b8c194cef7,0.020775449,0.680296
qutebrowser__qutebrowser-16de05407111ddd82fa12e54389d532362489da9,3.7648017,1.5683173
qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016,-2.7293653,0.9249759
qutebrowser__qutebrowser-1a9e74bfaf9a9db2a510dc14572d33ded6040a57,-1.1679064,0.6597279
qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2,-2.127958,0.7493614
qutebrowser__qutebrowser-21b426b6a20ec1cc5ecad770730641750699757b,3.8507452,1.6840539
qutebrowser__qutebrowser-233cb1cc48635130e5602549856a6fa4ab4c087f,0.6199292,0.747686
qutebrowser__qutebrowser-2dd8966fdcf11972062c540b7a787e4d0de8d372,-0.40363467,0.6712481
qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01,-0.30440173,0.6214136
qutebrowser__qutebrowser-305e7c96d5e2fdb3b248b27dfb21042fb2b7e0b8,3.757203,1.5078058
qutebrowser__qutebrowser-322834d0e6bf17e5661145c9f085b41215c280e8,1.7940938,1.0176651
qutebrowser__qutebrowser-34a13afd36b5e529d553892b1cd8b9d5ce8881c4,-3.565848,1.1625187
qutebrowser__qutebrowser-35168ade46184d7e5b91dfa04ca42fe2abd82717,0.08462572,0.5697292
qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc,3.681535,1.5429709
qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997,3.759252,1.547614
qutebrowser__qutebrowser-3d01c201b8aa54dd71d4f801b1dd12feb4c0a08a,-0.8445026,0.6681378
qutebrowser__qutebrowser-3e21c8214a998cb1058defd15aabb24617a76402,3.74923,1.6544592
qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,-2.7229073,0.7895134
qutebrowser__qutebrowser-44e64199ed38003253f0296badd4a447645067b6,-2.7457497,0.88837945
qutebrowser__qutebrowser-46e6839e21d9ff72abb6c5d49d5abaa5a8da8a81,-1.1678957,0.65605986
qutebrowser__qutebrowser-473a15f7908f2bb6d670b0e908ab34a28d8cf7e2,3.7538424,1.6288292
qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff,-0.7614791,0.58817756
qutebrowser__qutebrowser-50efac08f623644a85441bbe02ab9347d2b71a9d,-3.637844,0.9883353
qutebrowser__qutebrowser-52708364b5f91e198defb022d1a5b4b3ebd9b563,-0.8316103,0.67348826
qutebrowser__qutebrowser-54bcdc1eefa86cc20790973d6997b60c3bba884c,-2.8125145,0.8969665
qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502,-0.75965375,0.67031443
qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742,-1.5573506,0.6961122
qutebrowser__qutebrowser-5fdc83e5da6222fe61163395baaad7ae57fa2cb4,-2.105674,0.6789558
qutebrowser__qutebrowser-66cfa15c372fa9e613ea5a82d3b03e4609399fb6,-0.39840922,0.56235766
qutebrowser__qutebrowser-6b320dc18662580e1313d2548fdd6231d2a97e6d,-0.32228324,0.6251914
qutebrowser__qutebrowser-6dd402c0d0f7665d32a74c43c5b4cf5dc8aff28d,-0.3877649,0.61153245
qutebrowser__qutebrowser-70248f256f93ed9b1984494d0a1a919ddd774892,3.7432408,1.5710245
qutebrowser__qutebrowser-77c3557995704a683cdb67e2a3055f7547fa22c3,2.0307925,1.0101328
qutebrowser__qutebrowser-7b603dd6bf195e3e723ce08ff64a82b406e3f6b6,-2.1320503,0.7488829
qutebrowser__qutebrowser-7f9713b20f623fc40473b7167a082d6db0f0fd40,1.8959409,0.9964475
qutebrowser__qutebrowser-85b867fe8d4378c8e371f055c70452f546055854,-1.1623192,0.6142918
qutebrowser__qutebrowser-8cd06741bb56cdca49f5cdc0542da97681154315,0.5167088,0.6586021
qutebrowser__qutebrowser-8d05f0282a271bfd45e614238bd1b555c58b3fc1,-1.6154393,0.6706926
qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430,-5.275659,1.5460092
qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e,-2.682287,0.8736816
qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9,-1.2261484,0.6509293
qutebrowser__qutebrowser-996487c43e4fcc265b541f9eca1e7930e3c5cf05,-2.089846,0.77591825
qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541,3.7349179,1.5467342
qutebrowser__qutebrowser-9ed748effa8f3bcd804612d9291da017b514e12f,1.9724582,1.0833253
qutebrowser__qutebrowser-a25e8a09873838ca9efefd36ea8a45170bbeb95c,1.9197415,0.9540519
qutebrowser__qutebrowser-a84ecfb80a00f8ab7e341372560458e3f9cfffa2,-2.027691,0.67682284
qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f,-2.0354714,0.7414637
qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da,-1.1845816,0.61200863
qutebrowser__qutebrowser-c09e1439f145c66ee3af574386e277dd2388d094,-0.4101456,0.66259396
qutebrowser__qutebrowser-c0be28ebee3e1837aaf3f30ec534ccd6d038f129,0.58650756,0.64713466
qutebrowser__qutebrowser-c580ebf0801e5a3ecabc54f327498bb753c6d5f2,-1.5991616,0.73120123
qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02,-0.30861965,0.60819846
qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81,-0.32208127,0.5967877
qutebrowser__qutebrowser-de4a1c1a2839b5b49c3d4ce21d39de48d24e2091,-1.0180937,0.6497602
qutebrowser__qutebrowser-deeb15d6f009b3ca0c3bd503a7cef07462bd16b4,2.072117,0.934587
qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620,0.12850873,0.66028076
qutebrowser__qutebrowser-e34dfc68647d087ca3175d9ad3f023c30d8c9746,1.8900013,0.91839474
qutebrowser__qutebrowser-e5340c449f23608803c286da0563b62f58ba25b0,-1.1723049,0.6348312
qutebrowser__qutebrowser-e57b6e0eeeb656eb2c84d6547d5a0a7333ecee85,-2.7938626,0.9227189
qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a,-5.2110667,1.3054216
qutebrowser__qutebrowser-e70f5b03187bdd40e8bf70f5f3ead840f52d1f42,-0.2946915,0.6021466
qutebrowser__qutebrowser-ebfe9b7aa0c4ba9d451f993e08955004aaec4345,-1.643925,0.69721663
qutebrowser__qutebrowser-ec2dcfce9eee9f808efc17a1b99e227fc4421dea,0.96433896,0.8694021
qutebrowser__qutebrowser-ed19d7f58b2664bb310c7cb6b52c5b9a06ea60b2,0.09910676,0.59955436
qutebrowser__qutebrowser-ef5ba1a0360b39f9eff027fbdc57f363597c3c3b,0.0777798,0.661189
qutebrowser__qutebrowser-f631cd4422744160d9dcf7a0455da532ce973315,3.79453,1.5852333
qutebrowser__qutebrowser-f7753550f2c1dcb2348e4779fd5287166754827e,-1.1445745,0.6530422
qutebrowser__qutebrowser-f8e7fea0becae25ae20606f1422068137189fe9e,0.5371807,0.73006487
qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111,-5.0166283,1.4161166
qutebrowser__qutebrowser-fcfa069a06ade76d91bac38127f3235c13d78eb1,3.7568762,1.6593385
qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476,-0.76288563,0.63342506
qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63,-1.6310984,0.6668289
qutebrowser__qutebrowser-fec187c2cb53d769c2682b35ca77858a811414a8,1.1251425,0.8170086
qutebrowser__qutebrowser-ff1c025ad3210506fc76e1f604d8c8c27637d88e,3.7058966,1.6767056
tutao__tutanota-09c2776c0fce3db5c6e18da92b5a45dce9f013aa,1.0957112,0.87305033
tutao__tutanota-12a6cbaa4f8b43c2f85caca0787ab55501539955,0.4797192,0.6386308
tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3,-0.7884217,0.61108786
tutao__tutanota-1ff82aa365763cee2d609c9d19360ad87fdf2ec7,1.8452686,1.0461954
tutao__tutanota-219bc8f05d7b980e038bc1524cb021bf56397a1b,-0.8239017,0.6229597
tutao__tutanota-40e94dee2bcec2b63f362da283123e9df1874cc1,0.12692302,0.77425885
tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8,-0.6620261,0.63253397
tutao__tutanota-51818218c6ae33de00cbea3a4d30daac8c34142e,3.7205353,1.8053167
tutao__tutanota-8513a9e8114a8b42e64f4348335e0f23efa054c4,3.8033454,1.6412914
tutao__tutanota-b4934a0f3c34d9d7649e944b183137e8fad3e859,-0.74050677,0.6530836
tutao__tutanota-befce4b146002b9abc86aa95f4d57581771815ce,-1.1496336,0.6203943
tutao__tutanota-d1aa0ecec288bfc800cfb9133b087c4f81ad8b38,3.8233624,1.8624314
tutao__tutanota-da4edb7375c10f47f4ed3860a591c5e6557f7b5c,1.1549392,0.779823
tutao__tutanota-db90ac26ab78addf72a8efaff3c7acc0fbd6d000,3.7839818,1.3928926
tutao__tutanota-de49d486feef842101506adf040a0f00ded59519,0.10672111,0.6614797
tutao__tutanota-f373ac3808deefce8183dad8d16729839cc330c1,-0.78496,0.62611586
tutao__tutanota-f3ffe17af6e8ab007e8d461355057ad237846d9d,2.0747368,0.97253746
tutao__tutanota-fb32e5f9d9fc152a00144d56dd0af01760a2d4dc,3.6686463,1.6616224
tutao__tutanota-fbdb72a2bd39b05131ff905780d9d4a2a074de26,-0.2652249,0.6234442
tutao__tutanota-fe240cbf7f0fdd6744ef7bef8cb61676bcdbb621,0.111082315,0.6317693
