,b,b_std
internetarchive__openlibrary-62d2243131a9c7e6aee00d1e9c5660fd5b594e89,-1.6814238,0.7107311
internetarchive__openlibrary-630221ab686c64e75a2ce253c893c033e4814b2e,3.6500008,1.7375586
internetarchive__openlibrary-6a117fab6c963b74dc1ba907d838e74f76d34a4b,0.5002306,0.6950452
internetarchive__openlibrary-6afdb09df692223c3a31df65cfa92f15e5614c01,-1.0952792,0.6116618
internetarchive__openlibrary-6e889f4a733c9f8ce9a9bd2ec6a934413adcedb9,2.0275848,1.1040078
internetarchive__openlibrary-6fdbbeee4c0a7e976ff3e46fb1d36f4eb110c428,1.1258751,0.8477177
internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43,-1.1674418,0.6431176
internetarchive__openlibrary-757fcf46c70530739c150c57b37d6375f155dc97,0.1661776,0.6666145
internetarchive__openlibrary-77c16d530b4d5c0f33d68bead2c6b329aee9b996,3.7523882,1.6660618
internetarchive__openlibrary-798055d1a19b8fa0983153b709f460be97e33064,1.1792321,0.78159314
internetarchive__openlibrary-798a582540019363d14b2090755cc7b89a350788,1.0350857,0.7318925
internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6,-1.1403577,0.67746466
internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4,1.9934369,1.0369427
internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13,-1.5040764,0.7510557
internetarchive__openlibrary-7edd1ef09d91fe0b435707633c5cc9af41dedddf,3.6877186,1.7753567
internetarchive__openlibrary-7f6b722a10f822171501d027cad60afe53337732,-0.67651546,0.60635364
internetarchive__openlibrary-7f7e53aa4cf74a4f8549a5bcd4810c527e2f6d7e,0.16227116,0.6693947
internetarchive__openlibrary-89e4b4431fe7506c365a6f6eb6f6d048d04c044c,1.0741944,0.74226016
internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a,-1.1211438,0.7564216
internetarchive__openlibrary-8a9d9d323dfcf2a5b4f38d70b1108b030b20ebf3,3.543766,1.6768818
internetarchive__openlibrary-910b08570210509f3bcfebf35c093a48243fe754,3.5681155,1.7651397
internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076,-0.34933922,0.6702916
internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92,-2.1158807,0.75698525
internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2,3.8300347,1.5588607
internetarchive__openlibrary-9c392b60e2c6fa1d68cb68084b4b4ff04d0cb35c,-0.7157547,0.6516634
internetarchive__openlibrary-9cd47f4dc21e273320d9e30d889c864f8cb20ccf,3.791234,1.409261
internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c,2.049225,1.0373447
internetarchive__openlibrary-a7b7dc5735a1b3a9824376b1b469b556dd413981,-1.568197,0.634223
internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19,0.51585585,0.73450005
internetarchive__openlibrary-b112069e31e0553b2d374abb5f9c5e05e8f3dbbe,-2.8070843,0.87614965
internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c,-1.1989384,0.6427769
internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f,3.6201704,1.5935442
internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed,-0.7333595,0.66297597
internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401,3.7460256,1.6270121
internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92,-1.052955,0.6654645
internetarchive__openlibrary-c05ccf2cd8baa81609434e0e35c4a63bc0da5a25,0.63523364,0.70628273
internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28,-1.165179,0.6055364
internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4,-1.1669809,0.60860556
internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a,-1.2146808,0.66785693
internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c,3.749339,1.5443541
internetarchive__openlibrary-d109cc7e6e161170391f98f9a6fa1d02534c18e4,0.5383966,0.7331313
internetarchive__openlibrary-d40ec88713dc95ea791b252f92d2f7b75e107440,3.6638942,1.6747289
internetarchive__openlibrary-d8162c226a9d576f094dc1830c4c1ffd0be2dd17,-1.1783751,0.6638691
internetarchive__openlibrary-dbbd9d539c6d4fd45d5be9662aa19b6d664b5137,3.5551336,1.7372868
internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996,-3.6865845,1.0621507
internetarchive__openlibrary-e010b2a13697de70170033902ba2e27a1e1acbe9,-2.7435205,0.83165956
internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39,3.7216558,1.6116939
internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64,-0.78036547,0.65184027
internetarchive__openlibrary-e8084193a895d8ee81200f49093389a3887479ce,-0.26499242,0.6474072
internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3,-0.31448627,0.6041802
internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add,2.0387816,1.0392883
internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d,-0.4053334,0.63862175
internetarchive__openlibrary-f8cc11d9c1575fdba5ac66aee0befca970da8d64,3.6900876,1.7978497
internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4,-1.6257198,0.60667914
internetarchive__openlibrary-fdbc0d8f418333c7e575c40b661b582c301ef7ac,0.0913257,0.7322472
kv-store-grpc,0.53646433,0.2500794
large-scale-text-editing,-0.4502843,0.32843846
largest-eigenval,0.79610264,0.29204598
llm-inference-batching-scheduler,1.4809173,0.27029833
log-summary-date-ranges,-0.7275225,0.33219117
mailman,0.10218095,0.27606705
make-doom-for-mips,7.192087,1.1679045
make-mips-interpreter,3.9721491,0.432707
matplotlib__matplotlib-13989,-2.2492409,0.3121403
matplotlib__matplotlib-14623,0.03170619,0.25580847
matplotlib__matplotlib-20488,1.3936915,0.29951555
matplotlib__matplotlib-20676,1.9859469,0.38838536
matplotlib__matplotlib-20826,0.80899245,0.3020137
matplotlib__matplotlib-20859,-1.4944944,0.31009465
matplotlib__matplotlib-21568,5.9703574,1.2391481
matplotlib__matplotlib-22719,-3.5070052,0.43511057
matplotlib__matplotlib-22865,0.58050394,0.26131275
matplotlib__matplotlib-22871,0.2811944,0.2600773
matplotlib__matplotlib-23299,4.7767644,0.7925516
matplotlib__matplotlib-23314,-1.670158,0.30503172
matplotlib__matplotlib-23412,-2.316295,0.30684572
matplotlib__matplotlib-23476,4.683555,0.7930955
matplotlib__matplotlib-24026,-2.343357,0.32625046
matplotlib__matplotlib-24149,-2.0009153,0.3282173
matplotlib__matplotlib-24177,2.9732854,0.45322502
matplotlib__matplotlib-24570,-1.362221,0.26660728
matplotlib__matplotlib-24627,-1.0335385,0.27105924
matplotlib__matplotlib-24637,-0.6885442,0.27316183
matplotlib__matplotlib-24870,4.814999,0.8806109
matplotlib__matplotlib-24970,-2.456479,0.34984443
matplotlib__matplotlib-25122,-2.9197505,0.3903187
matplotlib__matplotlib-25287,-2.504362,0.31515637
matplotlib__matplotlib-25311,-0.3859491,0.28193623
matplotlib__matplotlib-25332,-0.29445603,0.2821585
matplotlib__matplotlib-25479,5.9631276,1.3032857
matplotlib__matplotlib-25775,0.1665296,0.27705023
matplotlib__matplotlib-25960,3.7210639,0.5640478
matplotlib__matplotlib-26113,-3.031979,0.3668596
matplotlib__matplotlib-26208,4.7285585,0.877703
matplotlib__matplotlib-26291,-0.80255824,0.27706617
matplotlib__matplotlib-26342,-1.9281543,0.31270936
matplotlib__matplotlib-26466,5.9638147,1.431561
mcmc-sampling-stan,-0.62595487,0.3018753
merge-diff-arc-agi-task,-1.4301699,0.37789223
model-extraction-relu-logits,1.7829758,0.26645783
modernize-scientific-stack,-3.574685,0.81448805
mteb-leaderboard,3.401747,0.33757952
mteb-retrieve,3.5141704,0.34567022
multi-source-data-merger,-3.686663,0.63224643
mwaskom__seaborn-3069,0.5035003,0.28349003
mwaskom__seaborn-3187,3.3068283,0.4935049
navidrome__navidrome-0130c6dc13438b48cf0fdfab08a89e357b5517c9,1.9924437,0.9660595
navidrome__navidrome-0488fb92cb02a82924fb1181bf1642f2e87096db,3.685608,1.6364952
navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,-0.3351791,0.63830715
navidrome__navidrome-0a650de357babdcc8ce910fe37fee84acf4ed2fe,-0.45170045,0.67635375
navidrome__navidrome-10108c63c9b5bdf2966ffb3239bbfd89683e37b7,1.1556249,0.7875124
navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d,1.1373036,0.8740986
navidrome__navidrome-23bebe4e06124becf1000e88472ae71a6ca7de4c,0.5005296,0.66807693
navidrome__navidrome-27875ba2dd1673ddf8affca526b0664c12c3b98b,3.8611026,1.6572978
navidrome__navidrome-28389fb05e1523564dfc61fa43ed8eb8a10f938c,3.7035558,1.6543719
navidrome__navidrome-29b7b740ce469201af0a0510f3024adc93ef4c8e,-3.5891008,1.0157537
navidrome__navidrome-29bc17acd71596ae92131aca728716baf5af9906,-1.2505056,0.7209282
navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,0.040255763,0.6921451
navidrome__navidrome-3853c3318f67b41a9e4cb768618315ff77846fdb,3.8197114,1.5485663
navidrome__navidrome-3972616585e82305eaf26aa25697b3f5f3082288,3.8460033,1.5722947
navidrome__navidrome-3977ef6e0f287f598b6e4009876239d6f13b686d,-1.5369246,0.69346714
navidrome__navidrome-3982ba725883e71d4e3e618c61d5140eeb8d850a,3.757955,1.6067995
navidrome__navidrome-3bc9e75b2843f91f6a1e9b604e321c2bd4fd442a,-2.7556646,0.8393498
navidrome__navidrome-3f2d24695e9382125dfe5e6d6c8bbeb4a313a4f9,-0.39164332,0.67561895
navidrome__navidrome-5001518260732e36d9a42fb8d4c054b28afab310,0.5900271,0.67120725
navidrome__navidrome-55730514ea59d5f1d0b8e3f8745569c29bdbf7b4,3.652289,1.6864254
navidrome__navidrome-55bff343cdaad1f04496f724eda4b55d422d7f17,3.8343525,1.6302407
navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,0.5225414,0.74732155
navidrome__navidrome-5e549255201e622c911621a7b770477b1f5a89be,0.91165614,0.9392307
navidrome__navidrome-669c8f4c49a7ef51ac9a53c725097943f67219eb,-2.2065487,0.8043688
navidrome__navidrome-66b74c81f115c78cb69910b0472eeb376750efc4,0.5843257,0.8052141
navidrome__navidrome-677d9947f302c9f7bba8c08c788c3dc99f235f39,-0.31240338,0.59813964
navidrome__navidrome-69e0a266f48bae24a11312e9efbe495a337e4c84,3.6972263,1.6276861
navidrome__navidrome-6b3b4d83ffcf273b01985709c8bc5df12bbb8286,3.671926,1.6324767
navidrome__navidrome-6bd4c0f6bfa653e9b8b27cfdc2955762d371d6e9,3.756842,1.5723829
navidrome__navidrome-6c6223f2f9db2c8c253e0d40a192e3519c9037d1,1.8790833,1.113634
navidrome__navidrome-7073d18b54da7e53274d11c9e2baef1242e8769e,3.8405428,1.571736
navidrome__navidrome-812dc2090f20ac4f8ac271b6ed95be5889d1a3ca,1.1883283,0.7562734
navidrome__navidrome-8383527aaba1ae8fa9765e995a71a86c129ef626,0.004996434,0.616948
navidrome__navidrome-874b17b8f614056df0ef021b5d4f977341084185,3.9584959,1.5692576
navidrome__navidrome-87d4db7638b37eeb754b217440ab7a372f669205,1.9196221,0.9994551
navidrome__navidrome-89b12b34bea5687c70e4de2109fd1e7330bb2ba2,3.8142838,1.6833327
navidrome__navidrome-8d56ec898e776e7e53e352cb9b25677975787ffc,3.842854,1.59784
navidrome__navidrome-8e640bb8580affb7e0ea6225c0bbe240186b6b08,-1.19681,0.694253
navidrome__navidrome-97434c1789a6444b30aae5ff5aa124a96a88f504,3.7211232,1.630916
navidrome__navidrome-9c3b4561652a15846993d477003e111f0df0c585,3.8136413,1.529668
navidrome__navidrome-b3980532237e57ab15b2b93c49d5cd5b2d050013,3.8714373,1.6790812
navidrome__navidrome-b65e76293a917ee2dfc5d4b373b1c62e054d0dca,3.6741645,1.6565694
navidrome__navidrome-bf2bcb12799b21069f137749e0c331f761d1f693,-0.8379592,0.6255137
navidrome__navidrome-c90468b895f6171e33e937ff20dc915c995274f0,3.7210522,1.8264655
navidrome__navidrome-d0dceae0943b8df16e579c2d9437e11760a0626a,3.7559173,1.6294538
navidrome__navidrome-d21932bd1b2379b0ebca2d19e5d8bae91040268a,3.8206375,1.5587194
navidrome__navidrome-d5df102f9f97c21715c756069c9e141da2a422dc,2.0875256,0.9288579
navidrome__navidrome-d613b1930688422122796b43acb3caf2538c8fd1,-2.7332966,0.8123152
navidrome__navidrome-d8e794317f788198227e10fb667e10496b3eb99a,3.8062718,1.6170354
navidrome__navidrome-de90152a7173039677ac808f5bfb1e644d761336,-1.6378971,0.7121072
navidrome__navidrome-dfa453cc4ab772928686838dc73d0130740f054e,3.690782,1.680083
navidrome__navidrome-e12a14a87d392ac70ee4cc8079e3c3e0103dbcb2,1.8288883,1.0049442
navidrome__navidrome-ee21f3957e0de91624427e93c62b8ee390de72e3,-0.43962958,0.69472015
navidrome__navidrome-eebfbc5381a1e506ff17b5f1371d1ad83d5fd642,3.7328231,1.759819
navidrome__navidrome-f78257235ec3429ef42af6687738cd327ec77ce8,3.7867904,1.63415
navidrome__navidrome-f7d4fcdcc1a59d1b4f835519efb402897757e371,-0.7398815,0.6027054
navidrome__navidrome-fa85e2a7816a6fe3829a4c0d8e893e982b0985da,3.8670454,1.664194
nginx-request-logging,-3.2028413,0.6371329
openssl-selfsigned-cert,-1.2604761,0.38113156
overfull-hbox,1.0254046,0.25544384
pallets__flask-5014,-4.102875,0.45522222
password-recovery,0.80676997,0.2868494
path-tracing,2.6168687,0.30415767
path-tracing-reverse,3.2824893,0.33560807
polyglot-c-py,3.1098263,0.3600308
polyglot-rust-c,3.5306342,0.34770313
portfolio-optimization,-2.533926,0.55490035
protein-assembly,2.5098035,0.29327717
protonmail__webclients-01b519cd49e6a24d9a05d2eb97f54e420740072e,-0.7101641,0.6436554
protonmail__webclients-01ea5214d11e0df8b7170d91bafd34f23cb0f2b1,3.81796,1.5183879
protonmail__webclients-0200ce0fc1d4dbd35178c10d440a284c82ecc858,-2.0938435,0.78898555
protonmail__webclients-08bb09914d0d37b0cd6376d4cab5b77728a43e7b,3.7733588,1.6207322
protonmail__webclients-09fcf0dbdb87fa4f4a27700800ee4a3caed8b413,3.761395,1.5944582
protonmail__webclients-0d0267c4438cf378bda90bc85eed3a3615871ac4,-0.7176722,0.6859783
protonmail__webclients-0ec14e36ceb01ba45602a563e12352af8171ed39,3.8120933,1.4350917
protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103,-2.14304,0.8256967
protonmail__webclients-1917e37f5d9941a3459ce4b0177e201e2d94a622,3.5842135,1.6570039
protonmail__webclients-281a6b3f190f323ec2c0630999354fafb84b2880,3.8082955,1.6832737
protonmail__webclients-2c3559cad02d1090985dba7e8eb5a129144d9811,-0.3187904,0.6139946
protonmail__webclients-2dce79ea4451ad88d6bfe94da22e7f2f988efa60,3.6384895,1.6427338
protonmail__webclients-2f2f6c311c6128fe86976950d3c0c2db07b03921,3.725853,1.7748976
protonmail__webclients-2f66db85455f4b22a47ffd853738f679b439593c,3.679748,1.5998805
protonmail__webclients-32ff10999a06455cb2147f6873d627456924ae13,-0.7471677,0.6197579
protonmail__webclients-369fd37de29c14c690cb3b1c09a949189734026f,3.6756668,1.6898192
protonmail__webclients-3a6790f480309130b5d6332dce6c9d5ccca13ee3,-1.173655,0.6396088
protonmail__webclients-3f22e2172cbdfd7b9abb2b1d8fd80c16d38b4bbe,-0.6938086,0.60493815
protonmail__webclients-428cd033fede5fd6ae9dbc7ab634e010b10e4209,1.953065,0.9299351
protonmail__webclients-4817fe14e1356789c90165c2a53f6a043c2c5f83,1.9863158,1.0515478
protonmail__webclients-4feccbc9990980aee26ea29035f8f931d6089895,0.09049953,0.6119686
protonmail__webclients-51742625834d3bd0d10fe0c7e76b8739a59c6b9f,1.1714909,0.781311
protonmail__webclients-5d2576632037d655c3b6a28e98cd157f7e9a5ce1,-0.590359,0.628001
protonmail__webclients-5e815cfa518b223a088fa9bb232a5fc90ab15691,1.9718376,0.98463184
protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77,3.811941,1.563886
protonmail__webclients-6dcf0d0b0f7965ad94be3f84971afeb437f25b02,-0.001799368,0.66594064
protonmail__webclients-6e165e106d258a442ae849cdf08260329cb92d39,3.6545026,1.5368888
protonmail__webclients-6e1873b06df6529a469599aa1d69d3b18f7d9d37,3.8712184,1.554542
protonmail__webclients-6f8916fbadf1d1f4a26640f53b5cf7f55e8bedb7,-1.0566101,0.6946119
protonmail__webclients-708ed4a299711f0fa79a907cc5847cfd39c0fc71,-2.0420728,0.7578414
protonmail__webclients-715dbd4e6999499cd2a576a532d8214f75189116,3.6460972,1.6617062
protonmail__webclients-7b833df125859e5eb98a826e5b83efe0f93a347b,-0.7187168,0.65248764
protonmail__webclients-7e54526774e577c0ebb58ced7ba8bef349a69fec,-0.30532297,0.6158271
protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,1.1108373,0.84672546
protonmail__webclients-815695401137dac2975400fc610149a16db8214b,-2.0996964,0.7971053
protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8,3.6898897,1.7027229
protonmail__webclients-8afd9ce04c8dde9e150e1c2b50d32e7ee2efa3e7,-1.5470378,0.70469046
protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,0.1905183,0.66138196
protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,3.6217616,1.5188988
protonmail__webclients-a6e6f617026794e7b505d649d2a7a9cdf17658c8,3.5681636,1.709795
protonmail__webclients-ac23d1efa1a6ab7e62724779317ba44c28d78cfd,0.028851492,0.78662634
protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,3.7417047,1.7319725
protonmail__webclients-b387b24147e4b5ec3b482b8719ea72bee001462a,1.0828667,0.77418905
protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,1.9337152,1.0443604
protonmail__webclients-b9387af4cdf79c2cb2a221dea33d665ef789512e,1.9721999,0.96579784
protonmail__webclients-bf2e89c0c488ae1a87d503e5b09fe9dd2f2a635f,-0.8164346,0.65776867
protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,3.5902336,1.5815964
protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,3.7981555,1.5486562
protonmail__webclients-c8117f446c3d1d7e117adc6e0e46b0ece9b0b90e,-2.0914705,0.7916159
protonmail__webclients-caf10ba9ab2677761c88522d1ba8ad025779c492,3.7592597,1.5646296
protonmail__webclients-cb8cc309c6968b0a2a5fe4288d0ae0a969ff31e1,1.9072484,1.0590112
protonmail__webclients-cba6ebbd0707caa524ffee51c62b197f6122c902,1.9164789,0.96104586
protonmail__webclients-cfd7571485186049c10c822f214d474f1edde8d1,3.7291622,1.6455044
protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246,-1.200304,0.5876595
protonmail__webclients-d494a66038112b239a381f49b3914caf8d2ef3b4,0.59334743,0.721229
protonmail__webclients-d8ff92b414775565f496b830c9eb6cc5fa9620e6,3.667258,1.7817943
protonmail__webclients-da91f084c0f532d9cc8ca385a701274d598057b8,1.8205599,1.0568813
protonmail__webclients-df60460f163fd5c34e844ab9015e3176f1ab1ac0,-0.07073896,0.6470909
protonmail__webclients-dfe5604193d63bfcb91ce60d62db2f805c43bf11,-0.3084837,0.6259948
protonmail__webclients-e65cc5f33719e02e1c378146fb981d27bc24bdf4,3.6325698,1.6003606
protonmail__webclients-e7f3f20c8ad86089967498632ace73c1157a9d51,3.710266,1.5703359
protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,-0.43569112,0.6467339
protonmail__webclients-f080ffc38e2ad7bddf2e93e5193e82c20c7a11e7,1.9125847,1.0422289
protonmail__webclients-f161c10cf7d31abf82e8d64d7a99c9fac5acfa18,-1.665947,0.67909104
protonmail__webclients-fc9d535e9beb3ae30a52a7146398cadfd6e30606,-0.0010960894,0.65905607
prove-plus-comm,-3.6378489,0.7378549
psf__requests-1142,-0.40542766,0.265014
psf__requests-1724,-1.160321,0.27839026
psf__requests-1766,-1.6891246,0.2978316
psf__requests-1921,-0.51650834,0.27000785
psf__requests-2317,-0.9991247,0.30221257
psf__requests-2931,0.7246801,0.26760927
psf__requests-5414,-0.3977403,0.26484853
psf__requests-6028,3.6923602,0.55118215
pydata__xarray-2905,-0.88088316,0.25850353
pydata__xarray-3095,-0.6378048,0.2677502
pydata__xarray-3151,-2.1689537,0.32516977
pydata__xarray-3305,-1.8307378,0.3202834
pydata__xarray-3677,-3.2845397,0.3869501
pydata__xarray-3993,0.10516674,0.27149254
pydata__xarray-4075,-4.5560718,0.5853933
pydata__xarray-4094,-0.3667842,0.2809963
pydata__xarray-4356,-3.131733,0.39151424
pydata__xarray-4629,-4.8200746,0.58274454
pydata__xarray-4687,1.4941099,0.30793804
pydata__xarray-4695,0.15163031,0.27942196
pydata__xarray-4966,-2.6687644,0.35838687
pydata__xarray-6461,-1.7780944,0.26595032
pydata__xarray-6599,0.7204578,0.2759532
pydata__xarray-6721,-0.25699016,0.2483048
pydata__xarray-6744,-0.5224598,0.25897047
pydata__xarray-6938,3.0737426,0.53431714
pydata__xarray-6992,5.8810716,1.1536056
pydata__xarray-7229,5.913334,1.4280978
pydata__xarray-7233,-2.7071974,0.32757506
pydata__xarray-7393,-0.22572982,0.25786874
pylint-dev__pylint-4551,5.9992805,1.2337984
pylint-dev__pylint-4604,5.976498,1.2780621
pylint-dev__pylint-4661,5.9206605,1.347549
pylint-dev__pylint-4970,2.0268412,0.3613327
pylint-dev__pylint-6386,1.2077253,0.29924762
pylint-dev__pylint-6528,0.2726582,0.25692967
pylint-dev__pylint-6903,-5.507345,0.64449555
pylint-dev__pylint-7080,2.3447309,0.39245462
pylint-dev__pylint-7277,-2.16223,0.34863532
pylint-dev__pylint-8898,2.9723501,0.5022198
pypi-server,-1.6012537,0.38397264
pytest-dev__pytest-10051,0.8501952,0.3161238
pytest-dev__pytest-10081,-1.657516,0.2493335
pytest-dev__pytest-10356,5.9918084,1.246246
pytest-dev__pytest-5262,-1.6570568,0.29382136
pytest-dev__pytest-5631,-1.6152248,0.29422757
pytest-dev__pytest-5787,1.3733604,0.32662642
pytest-dev__pytest-5809,-5.1673694,0.5301947
pytest-dev__pytest-5840,4.72922,0.89012414
pytest-dev__pytest-6197,1.8070524,0.35047418
pytest-dev__pytest-6202,-4.844021,0.526908
pytest-dev__pytest-7205,-0.95262927,0.29420504
pytest-dev__pytest-7236,-1.0394739,0.31040093
pytest-dev__pytest-7324,0.9244584,0.27816486
pytest-dev__pytest-7432,-1.4691826,0.2826913
pytest-dev__pytest-7490,0.22467428,0.24525061
pytest-dev__pytest-7521,-1.380957,0.29925656
pytest-dev__pytest-7571,-2.2653928,0.31396985
pytest-dev__pytest-7982,-3.588222,0.39741242
pytest-dev__pytest-8399,-4.185691,0.4858579
pytorch-model-cli,0.05843567,0.28383765
pytorch-model-recovery,-0.04051599,0.2856437
qemu-alpine-ssh,1.3687127,0.27870658
qemu-startup,-1.5817279,0.39800474
query-optimize,0.36447722,0.26869982
qutebrowser__qutebrowser-01d1d1494411380d97cac14614a829d3a69cecaf,-0.39516178,0.65636766
qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970,-1.7269428,0.74415153
qutebrowser__qutebrowser-0aa57e4f7243024fa4bba8853306691b5dbd77b3,0.4440327,0.72779757
qutebrowser__qutebrowser-0b621cb0ce2b54d3f93d8d41d8ff4257888a87e5,-0.79627985,0.703061
qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f,-1.0767992,0.58599234
qutebrowser__qutebrowser-0fc6d1109d041c69a68a896db87cf1b8c194cef7,0.020775449,0.680296
qutebrowser__qutebrowser-16de05407111ddd82fa12e54389d532362489da9,3.7648017,1.5683173
qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016,-2.7293653,0.9249759
qutebrowser__qutebrowser-1a9e74bfaf9a9db2a510dc14572d33ded6040a57,-1.1679064,0.6597279
qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2,-2.127958,0.7493614
qutebrowser__qutebrowser-21b426b6a20ec1cc5ecad770730641750699757b,3.8507452,1.6840539
qutebrowser__qutebrowser-233cb1cc48635130e5602549856a6fa4ab4c087f,0.6199292,0.747686
qutebrowser__qutebrowser-2dd8966fdcf11972062c540b7a787e4d0de8d372,-0.40363467,0.6712481
qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01,-0.30440173,0.6214136
qutebrowser__qutebrowser-305e7c96d5e2fdb3b248b27dfb21042fb2b7e0b8,3.757203,1.5078058
qutebrowser__qutebrowser-322834d0e6bf17e5661145c9f085b41215c280e8,1.7940938,1.0176651
qutebrowser__qutebrowser-34a13afd36b5e529d553892b1cd8b9d5ce8881c4,-3.565848,1.1625187
qutebrowser__qutebrowser-35168ade46184d7e5b91dfa04ca42fe2abd82717,0.08462572,0.5697292
qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc,3.681535,1.5429709
qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997,3.759252,1.547614
qutebrowser__qutebrowser-3d01c201b8aa54dd71d4f801b1dd12feb4c0a08a,-0.8445026,0.6681378
qutebrowser__qutebrowser-3e21c8214a998cb1058defd15aabb24617a76402,3.74923,1.6544592
qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,-2.7229073,0.7895134
qutebrowser__qutebrowser-44e64199ed38003253f0296badd4a447645067b6,-2.7457497,0.88837945
qutebrowser__qutebrowser-46e6839e21d9ff72abb6c5d49d5abaa5a8da8a81,-1.1678957,0.65605986
qutebrowser__qutebrowser-473a15f7908f2bb6d670b0e908ab34a28d8cf7e2,3.7538424,1.6288292
qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff,-0.7614791,0.58817756
qutebrowser__qutebrowser-50efac08f623644a85441bbe02ab9347d2b71a9d,-3.637844,0.9883353
qutebrowser__qutebrowser-52708364b5f91e198defb022d1a5b4b3ebd9b563,-0.8316103,0.67348826
qutebrowser__qutebrowser-54bcdc1eefa86cc20790973d6997b60c3bba884c,-2.8125145,0.8969665
qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502,-0.75965375,0.67031443
qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742,-1.5573506,0.6961122
qutebrowser__qutebrowser-5fdc83e5da6222fe61163395baaad7ae57fa2cb4,-2.105674,0.6789558
qutebrowser__qutebrowser-66cfa15c372fa9e613ea5a82d3b03e4609399fb6,-0.39840922,0.56235766
qutebrowser__qutebrowser-6b320dc18662580e1313d2548fdd6231d2a97e6d,-0.32228324,0.6251914
qutebrowser__qutebrowser-6dd402c0d0f7665d32a74c43c5b4cf5dc8aff28d,-0.3877649,0.61153245
qutebrowser__qutebrowser-70248f256f93ed9b1984494d0a1a919ddd774892,3.7432408,1.5710245
qutebrowser__qutebrowser-77c3557995704a683cdb67e2a3055f7547fa22c3,2.0307925,1.0101328
