instance_id,solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,error_specificity,reproduction_clarity,expected_behavior_clarity,debugging_complexity,codebase_scope,information_completeness,similar_issue_likelihood,side_effect_risk,test_comprehensiveness,test_assertion_complexity,test_edge_case_coverage,solution_complexity,integration_complexity,_extracted_at,_model,_provider,_task_id,entry_point_clarity,change_blast_radius,fix_localization
django__django-11555,2,4,4,3,3,2,0,4,4,3,3,1,4,1,2,3,3,2,2,3,2026-03-07T23:26:47.228572,claude-opus-4-6,anthropic,django__django-11555,4,3,4
scikit-learn__scikit-learn-13135,2,5,3,2,1,2,1,5,5,4,2,1,5,1,1,3,2,3,1,2,2026-03-07T23:28:33.044751,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-13135,5,2,5
django__django-13513,3,5,4,3,3,3,0,5,5,5,2,1,5,1,2,3,3,3,3,3,2026-03-07T23:27:07.735868,claude-opus-4-6,anthropic,django__django-13513,5,1,5
django__django-10554,1,4,5,4,4,3,0,5,5,4,4,2,4,1,3,4,3,3,3,4,2026-03-07T23:26:39.117634,claude-opus-4-6,anthropic,django__django-10554,4,2,5
pydata__xarray-4075,3,5,3,2,2,2,1,5,5,5,1,1,5,1,1,3,2,2,2,2,2026-03-07T23:28:13.958033,claude-opus-4-6,anthropic,pydata__xarray-4075,5,1,5
matplotlib__matplotlib-24627,2,4,3,2,2,2,1,4,5,5,2,1,4,1,3,2,2,2,2,3,2026-03-07T23:28:02.699845,claude-opus-4-6,anthropic,matplotlib__matplotlib-24627,4,3,4
django__django-13401,3,5,3,3,2,2,1,5,5,5,1,1,5,1,3,3,3,3,3,3,2026-03-07T23:27:07.185872,claude-opus-4-6,anthropic,django__django-13401,5,3,5
astropy__astropy-13977,2,4,4,4,3,3,0,5,5,5,3,1,5,1,4,4,4,4,3,4,2026-03-07T23:26:34.190109,claude-opus-4-6,anthropic,astropy__astropy-13977,5,3,4
django__django-11095,3,5,3,1,1,1,1,3,3,5,1,1,4,1,2,3,3,2,1,2,2026-03-07T23:26:40.084935,claude-opus-4-6,anthropic,django__django-11095,5,2,5
django__django-12713,2,4,4,2,1,2,1,3,3,4,2,1,3,1,2,2,3,2,1,2,2026-03-07T23:26:59.261249,claude-opus-4-6,anthropic,django__django-12713,5,2,5
django__django-13417,2,4,4,3,2,2,0,4,5,5,2,1,5,1,2,3,2,3,1,2,2026-03-07T23:27:09.241768,claude-opus-4-6,anthropic,django__django-13417,4,2,4
sympy__sympy-13031,2,4,4,3,3,2,1,5,5,5,3,1,5,1,3,3,2,3,3,3,2026-03-07T23:28:58.204609,claude-opus-4-6,anthropic,sympy__sympy-13031,5,2,4
sympy__sympy-15809,3,5,3,1,1,1,1,5,5,5,1,1,5,1,3,2,1,2,1,3,2026-03-07T23:29:02.707851,claude-opus-4-6,anthropic,sympy__sympy-15809,5,2,5
sympy__sympy-13877,2,4,4,4,3,2,0,5,5,4,3,2,5,1,3,2,2,2,3,3,2026-03-07T23:28:59.524492,claude-opus-4-6,anthropic,sympy__sympy-13877,4,2,5
django__django-13786,3,5,4,3,3,2,1,4,3,4,2,1,5,1,2,3,2,3,2,3,2026-03-07T23:27:12.459979,claude-opus-4-6,anthropic,django__django-13786,5,2,5
django__django-16642,2,5,3,2,1,1,1,4,5,4,1,1,4,1,1,3,2,2,1,1,2026-03-07T23:27:50.344918,claude-opus-4-6,anthropic,django__django-16642,4,1,5
pytest-dev__pytest-6202,3,5,4,2,2,2,1,5,5,5,1,1,5,1,2,3,3,2,1,2,2026-03-07T23:28:24.193726,claude-opus-4-6,anthropic,pytest-dev__pytest-6202,5,2,5
django__django-11885,2,4,4,4,3,3,0,3,4,5,4,3,4,0,3,2,2,1,4,4,2026-03-07T23:26:53.561998,claude-opus-4-6,anthropic,django__django-11885,4,2,4
sphinx-doc__sphinx-7748,1,3,4,4,4,3,0,3,3,4,3,2,3,0,3,3,3,2,4,4,2026-03-07T23:28:41.271471,claude-opus-4-6,anthropic,sphinx-doc__sphinx-7748,4,2,4
matplotlib__matplotlib-24149,3,5,3,2,1,2,1,5,5,4,2,1,5,1,2,3,3,2,2,3,2026-03-07T23:28:03.180287,claude-opus-4-6,anthropic,matplotlib__matplotlib-24149,5,2,5
django__django-15741,2,4,3,2,2,2,1,4,4,4,2,1,4,1,1,3,2,2,1,2,2026-03-07T23:27:39.728335,claude-opus-4-6,anthropic,django__django-15741,5,2,5
django__django-14500,1,4,4,3,3,3,0,3,3,4,2,1,3,1,2,2,3,1,1,3,2026-03-07T23:27:21.554826,claude-opus-4-6,anthropic,django__django-14500,4,2,5
scikit-learn__scikit-learn-25102,2,4,4,4,3,3,0,4,5,4,3,3,5,0,3,3,3,3,3,4,2026-03-07T23:28:36.137199,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-25102,4,3,4
sympy__sympy-20438,1,4,4,4,3,3,0,4,5,4,3,3,4,1,3,3,2,3,3,4,2026-03-07T23:29:11.593880,claude-opus-4-6,anthropic,sympy__sympy-20438,4,2,5
sympy__sympy-16766,3,5,3,1,1,1,1,5,5,5,1,1,5,1,1,2,1,2,1,2,2026-03-07T23:29:01.442155,claude-opus-4-6,anthropic,sympy__sympy-16766,5,1,5
django__django-13512,3,5,3,2,1,2,1,4,4,5,2,2,5,1,2,3,2,3,1,3,2026-03-07T23:27:07.958857,claude-opus-4-6,anthropic,django__django-13512,4,2,5
astropy__astropy-7606,1,5,3,3,2,2,1,5,5,5,2,1,5,1,3,3,2,3,2,3,2026-03-07T23:26:33.772434,claude-opus-4-6,anthropic,astropy__astropy-7606,5,2,5
sympy__sympy-14976,2,4,4,2,2,2,1,4,5,4,2,1,5,1,2,3,2,2,1,2,2026-03-07T23:29:01.687707,claude-opus-4-6,anthropic,sympy__sympy-14976,4,2,5
django__django-14238,3,5,4,2,3,2,1,5,5,5,2,1,5,1,2,4,3,3,1,3,2026-03-07T23:27:20.213834,claude-opus-4-6,anthropic,django__django-14238,5,2,5
django__django-10914,3,5,2,1,1,1,1,4,3,5,1,1,5,1,4,1,1,1,1,2,2026-03-07T23:26:37.198050,claude-opus-4-6,anthropic,django__django-10914,5,2,5
django__django-14404,3,5,3,2,2,2,1,4,3,5,1,1,5,1,2,4,3,3,1,2,2026-03-07T23:27:20.960435,claude-opus-4-6,anthropic,django__django-14404,5,2,5
psf__requests-6028,3,4,3,3,2,2,1,3,3,4,3,1,4,1,2,3,1,3,2,3,2026-03-07T23:28:12.205513,claude-opus-4-6,anthropic,psf__requests-6028,3,2,4
django__django-13569,3,5,4,3,3,2,0,5,5,5,2,1,5,1,2,2,3,1,1,2,2026-03-07T23:27:09.637853,claude-opus-4-6,anthropic,django__django-13569,5,2,4
pylint-dev__pylint-4970,2,5,3,1,1,1,1,4,4,5,1,1,4,1,1,2,3,2,1,1,2026-03-07T23:28:20.209311,claude-opus-4-6,anthropic,pylint-dev__pylint-4970,4,2,5
matplotlib__matplotlib-24870,3,5,4,3,3,2,0,4,5,5,2,2,5,1,3,4,3,4,3,3,2026-03-07T23:28:03.526494,claude-opus-4-6,anthropic,matplotlib__matplotlib-24870,4,2,4
matplotlib__matplotlib-25332,1,4,4,3,3,2,1,5,5,5,3,1,4,1,2,3,3,2,3,3,2026-03-07T23:28:06.073881,claude-opus-4-6,anthropic,matplotlib__matplotlib-25332,4,2,4
sphinx-doc__sphinx-8595,2,5,3,2,1,2,1,4,5,5,2,1,5,1,3,2,3,1,1,2,2026-03-07T23:28:48.219651,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8595,4,2,5
scikit-learn__scikit-learn-12973,3,5,2,2,1,2,1,4,4,5,1,1,5,1,2,4,2,3,2,2,2026-03-07T23:28:31.770372,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-12973,5,2,5
django__django-17087,3,5,3,2,2,2,1,5,5,5,1,1,5,1,2,2,2,1,1,2,2026-03-07T23:27:56.445878,claude-opus-4-6,anthropic,django__django-17087,4,2,5
django__django-14351,1,3,5,4,4,4,0,5,5,4,4,2,5,0,3,2,3,1,3,4,2026-03-07T23:27:20.629769,claude-opus-4-6,anthropic,django__django-14351,3,3,4
sympy__sympy-19954,1,4,3,3,3,2,1,5,5,3,3,1,5,1,1,3,2,2,3,3,2026-03-07T23:29:09.523691,claude-opus-4-6,anthropic,sympy__sympy-19954,5,2,5
django__django-16100,2,4,3,2,1,3,1,3,2,4,1,1,3,1,2,3,4,3,1,2,2026-03-07T23:27:43.018096,claude-opus-4-6,anthropic,django__django-16100,4,2,5
django__django-12143,3,5,2,1,1,2,1,4,3,5,1,1,5,1,1,2,3,2,1,1,2026-03-07T23:26:54.943565,claude-opus-4-6,anthropic,django__django-12143,5,2,5
django__django-16950,2,4,4,4,4,3,0,4,5,4,4,1,5,0,3,4,3,3,3,4,2026-03-07T23:27:54.808767,claude-opus-4-6,anthropic,django__django-16950,4,2,5
sphinx-doc__sphinx-10323,2,4,4,3,3,2,0,4,5,5,2,1,5,1,3,2,3,2,1,2,2026-03-07T23:28:38.293409,claude-opus-4-6,anthropic,sphinx-doc__sphinx-10323,5,2,5
django__django-12155,3,4,3,2,2,2,1,4,4,4,1,2,4,1,3,2,3,2,2,3,2026-03-07T23:26:55.539836,claude-opus-4-6,anthropic,django__django-12155,5,2,5
django__django-16116,2,5,3,2,1,2,1,4,4,5,1,1,4,1,3,2,3,1,1,2,2026-03-07T23:27:44.343573,claude-opus-4-6,anthropic,django__django-16116,5,2,5
django__django-13590,3,5,3,2,2,2,1,5,4,5,1,1,5,1,2,2,2,1,2,3,2026-03-07T23:27:10.806784,claude-opus-4-6,anthropic,django__django-13590,5,2,5
django__django-17029,3,5,3,1,1,1,1,4,4,5,1,1,5,1,1,2,2,1,1,2,2026-03-07T23:27:53.246365,claude-opus-4-6,anthropic,django__django-17029,5,2,5
sympy__sympy-22080,2,4,4,4,3,3,0,5,5,5,3,2,5,1,3,3,2,3,3,4,2026-03-07T23:29:14.903271,claude-opus-4-6,anthropic,sympy__sympy-22080,4,2,4
django__django-15278,1,4,4,3,3,2,0,5,4,4,2,1,5,1,2,2,3,1,2,3,2026-03-07T23:27:33.309788,claude-opus-4-6,anthropic,django__django-15278,4,2,5
django__django-16454,2,5,4,3,3,3,0,5,5,5,2,1,5,1,2,3,3,3,2,3,2026-03-07T23:27:47.978524,claude-opus-4-6,anthropic,django__django-16454,5,2,5
django__django-13343,3,5,4,2,2,2,1,4,4,5,2,1,5,1,2,2,2,1,2,3,2026-03-07T23:27:05.626184,claude-opus-4-6,anthropic,django__django-13343,5,2,4
django__django-16136,3,5,4,2,2,2,1,5,5,4,2,1,5,1,2,3,3,3,2,3,2026-03-07T23:27:44.146462,claude-opus-4-6,anthropic,django__django-16136,4,2,5
django__django-13158,1,4,4,4,3,2,0,4,4,5,3,1,4,1,3,3,2,2,3,4,2026-03-07T23:27:04.061844,claude-opus-4-6,anthropic,django__django-13158,4,2,4
pylint-dev__pylint-8898,3,5,3,3,3,2,0,5,5,4,2,2,5,1,3,3,3,3,3,3,2026-03-07T23:28:22.142446,claude-opus-4-6,anthropic,pylint-dev__pylint-8898,4,2,4
sympy__sympy-24066,1,5,4,3,3,2,0,5,5,4,3,1,5,1,3,3,3,2,2,3,2026-03-07T23:29:16.631370,claude-opus-4-6,anthropic,sympy__sympy-24066,5,2,4
django__django-14672,3,5,3,1,1,2,1,5,5,5,1,1,5,1,1,4,3,3,1,2,2026-03-07T23:27:26.320136,claude-opus-4-6,anthropic,django__django-14672,5,2,5
sympy__sympy-23824,3,5,4,2,2,2,1,5,5,5,1,1,5,1,2,3,3,2,1,2,2026-03-07T23:29:14.529759,claude-opus-4-6,anthropic,sympy__sympy-23824,5,1,5
django__django-13363,3,5,3,2,1,2,1,5,5,5,1,1,5,1,2,3,3,3,1,2,2026-03-07T23:27:06.928956,claude-opus-4-6,anthropic,django__django-13363,5,2,5
scikit-learn__scikit-learn-14983,3,5,3,2,2,1,1,5,5,5,2,1,5,1,2,3,2,2,2,3,2026-03-07T23:28:36.082424,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-14983,5,1,5
sphinx-doc__sphinx-7590,1,4,5,4,4,3,0,4,4,3,4,3,4,0,3,4,3,4,4,4,2026-03-07T23:28:43.363601,claude-opus-4-6,anthropic,sphinx-doc__sphinx-7590,5,2,4
matplotlib__matplotlib-14623,3,5,4,3,3,2,0,4,5,5,3,3,5,1,3,2,2,2,3,3,2026-03-07T23:27:58.739960,claude-opus-4-6,anthropic,matplotlib__matplotlib-14623,4,2,5
django__django-16527,3,5,3,1,1,2,1,4,4,5,1,1,5,1,2,3,4,3,1,2,2026-03-07T23:27:50.006886,claude-opus-4-6,anthropic,django__django-16527,5,2,5
django__django-16032,3,5,5,4,4,3,0,5,5,4,4,2,5,0,3,3,3,3,3,4,2026-03-07T23:27:42.679148,claude-opus-4-6,anthropic,django__django-16032,4,2,4
pydata__xarray-2905,3,5,3,2,2,2,1,4,5,5,1,1,5,1,3,2,2,2,1,3,2026-03-07T23:28:13.049992,claude-opus-4-6,anthropic,pydata__xarray-2905,5,3,4
django__django-12708,1,4,4,3,3,3,0,4,4,4,2,1,4,1,2,3,4,2,1,3,2026-03-07T23:26:58.934925,claude-opus-4-6,anthropic,django__django-12708,5,2,5
django__django-15022,2,4,4,3,2,3,1,4,4,4,2,1,4,1,3,4,3,3,2,3,2026-03-07T23:27:28.586673,claude-opus-4-6,anthropic,django__django-15022,4,2,5
sympy__sympy-17655,3,5,2,1,1,1,1,5,5,5,1,1,5,1,1,2,1,1,1,1,2026-03-07T23:29:07.445244,claude-opus-4-6,anthropic,sympy__sympy-17655,5,2,5
sphinx-doc__sphinx-9367,3,5,2,2,1,1,1,5,5,5,1,1,5,1,1,3,1,3,1,1,2026-03-07T23:28:52.183481,claude-opus-4-6,anthropic,sphinx-doc__sphinx-9367,5,1,5
pylint-dev__pylint-7080,3,5,3,2,1,2,1,4,5,5,2,1,5,1,2,2,4,2,1,2,2026-03-07T23:28:22.424005,claude-opus-4-6,anthropic,pylint-dev__pylint-7080,4,2,5
astropy__astropy-8707,2,4,3,3,2,2,1,4,4,4,2,2,4,1,2,3,3,2,3,3,2026-03-07T23:26:39.810111,claude-opus-4-6,anthropic,astropy__astropy-8707,5,2,4
django__django-11734,1,4,5,4,4,4,0,4,5,4,4,3,5,0,3,2,3,2,3,4,2026-03-07T23:26:48.449256,claude-opus-4-6,anthropic,django__django-11734,4,3,4
pydata__xarray-4687,3,5,4,3,2,2,1,4,5,4,2,1,5,1,2,2,2,1,2,3,2026-03-07T23:28:15.228317,claude-opus-4-6,anthropic,pydata__xarray-4687,5,2,5
astropy__astropy-7671,3,5,2,2,2,2,1,5,5,5,1,1,5,1,2,3,3,3,2,2,2026-03-07T23:26:32.976884,claude-opus-4-6,anthropic,astropy__astropy-7671,5,2,5
django__django-11276,3,5,2,2,1,2,1,5,5,5,1,2,5,1,3,4,2,3,2,3,2026-03-07T23:26:47.165891,claude-opus-4-6,anthropic,django__django-11276,5,3,5
pallets__flask-5014,3,5,2,1,1,1,1,4,4,5,1,1,5,1,2,2,1,2,1,1,2026-03-07T23:28:08.671310,claude-opus-4-6,anthropic,pallets__flask-5014,5,1,5
django__django-11333,3,5,3,2,2,2,1,4,3,5,1,2,5,1,2,3,2,2,2,3,2026-03-07T23:26:44.004442,claude-opus-4-6,anthropic,django__django-11333,5,2,5
django__django-11299,1,4,5,4,4,3,0,5,5,5,3,1,5,1,2,4,3,3,1,3,2026-03-07T23:26:46.005634,claude-opus-4-6,anthropic,django__django-11299,4,3,4
django__django-16819,2,3,4,2,2,2,1,3,2,4,2,1,3,1,1,2,2,1,1,2,2026-03-07T23:27:53.062202,claude-opus-4-6,anthropic,django__django-16819,4,2,4
pydata__xarray-4629,3,5,1,1,1,1,1,5,5,5,1,1,5,1,1,2,1,1,1,1,2026-03-07T23:28:14.629871,claude-opus-4-6,anthropic,pydata__xarray-4629,5,1,5
django__django-11149,1,4,4,4,3,3,0,4,5,4,3,1,5,1,3,4,4,3,3,3,2026-03-07T23:26:40.646293,claude-opus-4-6,anthropic,django__django-11149,4,2,5
django__django-14170,2,5,4,3,3,3,0,5,5,4,3,2,5,1,3,4,3,4,3,3,2026-03-07T23:27:17.841788,claude-opus-4-6,anthropic,django__django-14170,4,2,4
pytest-dev__pytest-7521,1,5,4,3,3,2,1,5,5,5,2,1,5,1,2,4,2,4,1,2,2026-03-07T23:28:28.213303,claude-opus-4-6,anthropic,pytest-dev__pytest-7521,4,2,5
django__django-13089,3,5,2,1,1,2,1,5,3,4,1,1,5,1,1,3,3,2,1,2,2026-03-07T23:27:01.627303,claude-opus-4-6,anthropic,django__django-13089,5,2,5
django__django-13820,3,5,4,3,3,3,0,4,3,5,2,1,5,1,2,3,4,2,2,2,2026-03-07T23:27:13.437209,claude-opus-4-6,anthropic,django__django-13820,5,2,5
django__django-13344,3,4,4,3,3,3,1,4,4,4,3,3,5,1,3,4,3,3,3,4,2026-03-07T23:27:06.355299,claude-opus-4-6,anthropic,django__django-13344,4,3,4
scikit-learn__scikit-learn-10908,2,5,3,2,1,2,1,5,5,5,1,1,5,1,2,4,3,3,1,2,2026-03-07T23:28:28.904234,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-10908,5,2,5
django__django-11400,2,4,4,3,2,3,1,4,3,4,2,3,5,1,3,4,4,4,3,3,2026-03-07T23:26:47.416483,claude-opus-4-6,anthropic,django__django-11400,5,2,5
django__django-13128,1,4,5,4,3,3,0,5,5,4,4,2,4,0,3,4,3,4,4,4,2026-03-07T23:27:02.610698,claude-opus-4-6,anthropic,django__django-13128,4,3,4
django__django-15382,3,4,4,3,3,2,1,4,5,4,2,1,5,1,2,2,2,2,2,3,2026-03-07T23:27:35.860079,claude-opus-4-6,anthropic,django__django-15382,4,3,4
sympy__sympy-12489,3,5,3,2,2,3,1,4,3,5,1,1,5,1,3,4,4,4,3,3,2026-03-07T23:28:56.019923,claude-opus-4-6,anthropic,sympy__sympy-12489,5,3,4
astropy__astropy-8872,3,5,4,3,3,2,0,5,5,5,2,1,5,1,3,2,2,2,2,3,2026-03-07T23:26:39.166157,claude-opus-4-6,anthropic,astropy__astropy-8872,4,2,5
astropy__astropy-14365,3,5,2,2,1,2,1,5,5,5,1,1,5,1,1,3,3,2,1,2,2026-03-07T23:26:33.803648,claude-opus-4-6,anthropic,astropy__astropy-14365,5,2,5
django__django-11292,2,4,4,2,2,2,1,3,3,4,1,1,4,1,2,2,3,1,2,3,2026-03-07T23:26:43.913005,claude-opus-4-6,anthropic,django__django-11292,5,2,5
sympy__sympy-18211,3,5,3,2,1,2,1,4,5,5,1,1,5,1,2,2,2,2,1,2,2026-03-07T23:29:07.409893,claude-opus-4-6,anthropic,sympy__sympy-18211,4,3,3
django__django-15814,3,5,4,2,2,2,1,5,5,4,2,1,5,1,2,2,2,1,1,3,2026-03-07T23:27:40.635280,claude-opus-4-6,anthropic,django__django-15814,5,2,5
django__django-12406,1,4,4,3,3,3,0,5,5,5,3,2,5,1,3,4,3,3,3,4,2026-03-07T23:26:58.064163,claude-opus-4-6,anthropic,django__django-12406,4,2,4
astropy__astropy-13398,3,4,5,4,4,4,0,3,4,4,4,4,5,0,4,4,4,3,4,4,2026-03-07T23:26:32.514721,claude-opus-4-6,anthropic,astropy__astropy-13398,4,3,4
sympy__sympy-23950,3,5,3,2,2,1,1,5,5,5,1,1,5,1,2,3,1,2,1,2,2026-03-07T23:29:15.830584,claude-opus-4-6,anthropic,sympy__sympy-23950,5,2,5
sphinx-doc__sphinx-9229,0,4,5,4,4,3,0,4,5,4,4,1,5,1,3,2,3,2,3,4,2026-03-07T23:28:49.596546,claude-opus-4-6,anthropic,sphinx-doc__sphinx-9229,3,3,4
psf__requests-5414,2,5,3,2,1,1,1,5,5,5,1,1,5,1,2,3,2,2,1,2,2026-03-07T23:28:12.677106,claude-opus-4-6,anthropic,psf__requests-5414,5,2,5
psf__requests-1142,2,4,3,2,2,2,1,4,4,4,1,1,5,1,3,2,1,2,2,2,2026-03-07T23:28:08.533516,claude-opus-4-6,anthropic,psf__requests-1142,3,2,4
sphinx-doc__sphinx-9602,1,4,4,4,4,3,0,4,5,4,3,1,5,1,3,3,3,3,3,3,2026-03-07T23:28:51.492256,claude-opus-4-6,anthropic,sphinx-doc__sphinx-9602,4,2,4
matplotlib__matplotlib-25122,3,5,4,2,2,3,1,5,5,5,1,1,5,1,3,4,3,3,1,2,2026-03-07T23:28:06.048320,claude-opus-4-6,anthropic,matplotlib__matplotlib-25122,5,2,5
django__django-14053,2,5,4,3,3,3,0,4,4,5,3,1,5,1,3,2,2,2,3,4,2026-03-07T23:27:17.562677,claude-opus-4-6,anthropic,django__django-14053,4,2,4
django__django-12304,3,5,3,1,1,1,1,4,4,5,1,1,5,1,2,2,2,1,1,2,2026-03-07T23:26:55.005617,claude-opus-4-6,anthropic,django__django-12304,5,2,5
django__django-12754,3,5,4,3,3,2,0,5,5,5,3,1,5,1,2,2,3,1,3,4,2026-03-07T23:27:00.006443,claude-opus-4-6,anthropic,django__django-12754,3,2,4
sphinx-doc__sphinx-7889,1,4,3,2,2,2,1,4,4,3,2,1,4,1,1,3,3,2,1,1,2026-03-07T23:28:44.901229,claude-opus-4-6,anthropic,sphinx-doc__sphinx-7889,5,2,5
django__django-11206,2,5,3,3,2,2,1,5,5,5,2,1,5,1,2,3,2,3,2,2,2026-03-07T23:26:41.314263,claude-opus-4-6,anthropic,django__django-11206,5,2,5
sphinx-doc__sphinx-8551,1,4,5,4,4,3,0,4,5,4,4,2,5,1,3,3,4,2,2,3,2026-03-07T23:28:46.715136,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8551,4,2,4
django__django-13112,3,5,4,2,2,2,1,5,4,4,2,1,5,1,2,3,3,2,2,3,2026-03-07T23:26:59.872704,claude-opus-4-6,anthropic,django__django-13112,3,2,5
sympy__sympy-24539,3,5,2,2,1,1,1,5,5,5,1,1,5,1,1,3,2,3,1,1,2026-03-07T23:29:18.026508,claude-opus-4-6,anthropic,sympy__sympy-24539,5,1,5
django__django-16255,3,5,2,1,1,2,1,5,4,5,1,1,5,1,1,3,3,2,1,1,2026-03-07T23:27:46.664582,claude-opus-4-6,anthropic,django__django-16255,5,1,5
django__django-14792,2,4,4,3,3,3,0,5,4,5,2,1,5,1,3,4,2,4,2,3,2026-03-07T23:27:28.699437,claude-opus-4-6,anthropic,django__django-14792,4,3,3
matplotlib__matplotlib-24637,3,5,3,1,1,2,1,4,5,5,1,1,5,1,2,2,3,1,1,2,2026-03-07T23:28:02.621718,claude-opus-4-6,anthropic,matplotlib__matplotlib-24637,4,2,5
pydata__xarray-4966,3,5,4,2,2,2,1,5,5,5,1,1,5,1,2,4,3,3,2,2,2026-03-07T23:28:14.976113,claude-opus-4-6,anthropic,pydata__xarray-4966,5,2,5
pydata__xarray-6721,2,5,4,3,2,2,0,5,4,4,2,1,5,1,2,2,3,1,1,3,2026-03-07T23:28:16.245031,claude-opus-4-6,anthropic,pydata__xarray-6721,5,2,5
django__django-13807,3,5,3,2,1,2,1,5,4,5,1,1,5,1,1,3,3,2,2,2,2026-03-07T23:27:12.719333,claude-opus-4-6,anthropic,django__django-13807,5,2,5
matplotlib__matplotlib-26466,3,5,3,2,2,2,1,4,5,5,2,1,5,1,2,3,3,2,2,3,2026-03-07T23:28:08.249908,claude-opus-4-6,anthropic,matplotlib__matplotlib-26466,4,2,5
matplotlib__matplotlib-20859,3,5,3,1,1,1,1,5,5,5,1,1,5,1,2,2,2,1,1,2,2026-03-07T23:27:58.182596,claude-opus-4-6,anthropic,matplotlib__matplotlib-20859,5,2,5
sphinx-doc__sphinx-8269,2,5,3,2,2,3,1,5,5,5,2,1,5,1,2,2,4,1,1,2,2026-03-07T23:28:46.512334,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8269,4,2,5
astropy__astropy-13033,3,5,2,2,1,2,1,5,5,5,1,1,5,1,1,3,3,2,2,2,2026-03-07T23:26:33.080435,claude-opus-4-6,anthropic,astropy__astropy-13033,5,2,5
django__django-16263,2,4,5,5,4,4,0,3,4,4,5,4,4,0,4,3,3,3,5,5,2026-03-07T23:27:46.664258,claude-opus-4-6,anthropic,django__django-16263,4,3,4
django__django-11119,3,5,3,2,1,1,1,4,4,5,1,1,5,1,2,2,1,1,1,2,2026-03-07T23:26:39.672401,claude-opus-4-6,anthropic,django__django-11119,5,2,5
pydata__xarray-7393,3,5,4,2,2,2,1,4,5,5,2,1,5,1,2,3,2,2,2,3,2026-03-07T23:28:19.293295,claude-opus-4-6,anthropic,pydata__xarray-7393,3,2,4
mwaskom__seaborn-3187,2,4,4,2,3,2,1,4,5,4,2,2,5,1,3,2,3,1,2,3,2026-03-07T23:28:09.395638,claude-opus-4-6,anthropic,mwaskom__seaborn-3187,5,2,5
pytest-dev__pytest-5262,3,5,3,1,1,1,1,5,5,5,1,1,5,1,2,2,1,1,1,2,2026-03-07T23:28:23.092066,claude-opus-4-6,anthropic,pytest-dev__pytest-5262,5,2,5
pytest-dev__pytest-7571,1,5,3,2,2,2,1,5,5,5,2,1,5,1,2,4,3,3,2,3,2026-03-07T23:28:28.589573,claude-opus-4-6,anthropic,pytest-dev__pytest-7571,4,2,5
astropy__astropy-14369,2,5,4,3,3,2,0,4,5,5,3,1,5,1,3,4,2,3,3,3,2026-03-07T23:26:34.655492,claude-opus-4-6,anthropic,astropy__astropy-14369,4,2,5
sphinx-doc__sphinx-8475,3,5,2,1,1,2,1,4,4,5,1,1,5,1,1,3,4,2,1,2,2026-03-07T23:28:48.091268,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8475,5,1,5
django__django-15731,3,5,2,1,1,1,1,5,5,5,1,1,5,1,2,3,2,1,1,2,2026-03-07T23:27:43.285995,claude-opus-4-6,anthropic,django__django-15731,5,2,5
pytest-dev__pytest-5809,3,5,1,1,1,1,1,4,4,5,1,1,5,1,1,2,3,1,1,1,2026-03-07T23:28:24.921350,claude-opus-4-6,anthropic,pytest-dev__pytest-5809,5,1,5
django__django-12774,2,5,4,3,2,2,0,5,5,4,1,1,5,1,2,4,3,4,2,3,2026-03-07T23:26:58.740121,claude-opus-4-6,anthropic,django__django-12774,5,2,5
scikit-learn__scikit-learn-13328,2,5,3,2,1,1,1,5,5,5,1,1,5,1,2,2,1,1,1,1,2026-03-07T23:28:32.611321,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-13328,5,2,5
sympy__sympy-19637,2,4,2,2,1,1,1,5,5,4,1,1,5,1,1,2,1,2,1,2,2026-03-07T23:29:09.094453,claude-opus-4-6,anthropic,sympy__sympy-19637,5,1,5
django__django-14376,3,5,3,2,1,2,1,4,4,5,1,2,5,1,2,4,2,3,2,2,2026-03-07T23:27:20.545587,claude-opus-4-6,anthropic,django__django-14376,5,2,5
scikit-learn__scikit-learn-14496,3,5,2,2,1,2,1,5,5,5,1,1,5,1,1,2,3,2,1,2,2026-03-07T23:28:34.585509,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-14496,5,2,4
django__django-12308,3,5,3,2,2,2,1,4,3,5,2,1,4,1,2,4,2,4,2,2,2026-03-07T23:26:54.741448,claude-opus-4-6,anthropic,django__django-12308,5,2,5
sympy__sympy-24562,3,4,3,3,2,2,0,4,5,5,2,1,5,1,2,3,2,3,3,3,2026-03-07T23:29:17.946374,claude-opus-4-6,anthropic,sympy__sympy-24562,4,2,5
astropy__astropy-12907,1,4,4,4,4,3,0,4,5,5,3,1,5,1,3,4,3,4,1,3,2026-03-07T23:26:33.251701,claude-opus-4-6,anthropic,astropy__astropy-12907,5,2,4
