instance_id,solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,error_specificity,reproduction_clarity,expected_behavior_clarity,debugging_complexity,codebase_scope,information_completeness,similar_issue_likelihood,side_effect_risk,test_comprehensiveness,test_assertion_complexity,test_edge_case_coverage,solution_complexity,integration_complexity,_extracted_at,_model,_provider,_task_id,entry_point_clarity,change_blast_radius,fix_localization
sympy__sympy-15976,1,4,4,3,3,2,0,3,5,4,3,1,5,1,2,4,3,4,2,2,2026-03-07T02:54:30.031751,claude-sonnet-4-6,anthropic,sympy__sympy-15976,4,2,5
django__django-15957,1,4,4,4,3,3,0,5,5,3,4,3,4,1,3,4,3,3,4,4,2026-03-07T02:53:08.226533,claude-sonnet-4-6,anthropic,django__django-15957,4,3,3
django__django-12050,2,4,3,2,2,2,1,4,2,4,2,1,3,1,2,2,2,1,2,3,2026-03-07T02:52:19.091599,claude-sonnet-4-6,anthropic,django__django-12050,5,2,5
django__django-15280,1,5,4,4,4,2,0,5,5,5,4,3,5,0,2,2,3,1,2,4,2026-03-07T02:52:59.688422,claude-sonnet-4-6,anthropic,django__django-15280,3,3,3
pytest-dev__pytest-7490,1,5,4,3,3,2,0,4,5,5,3,2,5,1,3,3,2,3,3,3,2026-03-07T02:53:54.849454,claude-sonnet-4-6,anthropic,pytest-dev__pytest-7490,4,2,4
django__django-13568,3,5,3,2,2,2,1,5,5,4,2,1,5,1,2,4,3,4,2,2,2026-03-07T02:52:37.982437,claude-sonnet-4-6,anthropic,django__django-13568,5,2,5
django__django-11555,1,3,4,3,3,3,0,3,3,3,3,2,3,1,2,2,3,2,2,3,2026-03-07T02:52:13.675615,claude-sonnet-4-6,anthropic,django__django-11555,4,3,4
scikit-learn__scikit-learn-13135,2,5,3,2,2,2,1,5,5,4,2,1,5,1,1,3,2,2,1,2,2026-03-07T02:53:59.994951,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-13135,5,2,5
django__django-13513,3,5,2,1,2,2,1,5,5,5,1,1,5,1,2,3,3,2,3,3,2026-03-07T02:52:34.697198,claude-sonnet-4-6,anthropic,django__django-13513,5,1,5
django__django-10554,1,4,4,4,3,3,0,5,5,3,4,2,4,1,2,4,3,3,4,4,2026-03-07T02:52:06.093652,claude-sonnet-4-6,anthropic,django__django-10554,4,2,5
pydata__xarray-4075,3,5,3,2,2,2,1,5,5,5,1,1,5,1,2,2,2,2,2,2,2026-03-07T02:53:40.570553,claude-sonnet-4-6,anthropic,pydata__xarray-4075,5,1,5
matplotlib__matplotlib-24627,2,4,4,3,2,2,0,4,5,5,3,3,5,1,3,3,2,2,2,2,2026-03-07T02:53:30.111936,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-24627,4,3,4
django__django-13401,3,5,3,2,2,2,1,4,5,5,2,2,5,1,3,4,3,3,3,3,2026-03-07T02:52:33.951750,claude-sonnet-4-6,anthropic,django__django-13401,5,3,5
astropy__astropy-13977,2,5,4,3,2,2,1,5,5,5,2,2,5,1,3,5,4,4,3,3,2026-03-07T02:52:00.764020,claude-sonnet-4-6,anthropic,astropy__astropy-13977,5,3,4
django__django-11095,2,4,3,2,2,2,1,3,2,4,2,2,3,1,2,3,3,3,2,2,2026-03-07T02:52:06.698476,claude-sonnet-4-6,anthropic,django__django-11095,5,2,5
django__django-12713,2,4,3,2,2,2,1,3,2,4,2,1,3,1,2,2,2,1,2,2,2026-03-07T02:52:26.174540,claude-sonnet-4-6,anthropic,django__django-12713,5,2,5
django__django-13417,1,4,4,3,3,2,0,4,5,4,3,2,4,1,3,3,2,3,2,2,2026-03-07T02:52:35.502897,claude-sonnet-4-6,anthropic,django__django-13417,4,2,4
sympy__sympy-13031,0,4,4,3,3,2,0,4,5,5,3,2,5,1,2,3,2,3,2,3,2026-03-07T02:54:22.138183,claude-sonnet-4-6,anthropic,sympy__sympy-13031,5,2,4
sympy__sympy-15809,2,4,4,3,2,2,1,4,4,4,2,2,4,1,3,2,1,2,1,2,2026-03-07T02:54:32.661868,claude-sonnet-4-6,anthropic,sympy__sympy-15809,5,2,5
sympy__sympy-13877,1,4,4,4,3,2,0,5,5,3,4,3,5,0,3,2,2,2,3,3,2026-03-07T02:54:28.060382,claude-sonnet-4-6,anthropic,sympy__sympy-13877,4,2,5
django__django-13786,3,5,4,3,2,2,1,4,3,4,2,1,4,1,2,4,2,3,2,3,2026-03-07T02:52:38.508484,claude-sonnet-4-6,anthropic,django__django-13786,5,2,5
django__django-16642,1,4,3,3,2,2,1,3,5,3,2,1,3,1,2,2,2,2,1,2,2026-03-07T02:53:17.566593,claude-sonnet-4-6,anthropic,django__django-16642,4,1,5
pytest-dev__pytest-6202,3,5,3,2,2,2,0,5,5,5,1,1,5,1,3,3,2,2,1,2,2026-03-07T02:53:54.183528,claude-sonnet-4-6,anthropic,pytest-dev__pytest-6202,5,2,5
django__django-11885,2,4,4,3,3,3,0,3,4,5,3,2,4,1,2,1,2,1,4,4,2026-03-07T02:52:18.412414,claude-sonnet-4-6,anthropic,django__django-11885,4,2,4
sphinx-doc__sphinx-7748,1,3,4,3,3,3,0,3,2,3,3,2,2,1,3,3,2,2,4,4,2026-03-07T02:54:11.694379,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-7748,4,2,4
matplotlib__matplotlib-24149,2,5,3,3,2,2,1,5,5,4,2,1,5,1,2,3,3,2,2,2,2026-03-07T02:53:28.030134,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-24149,5,2,5
django__django-15741,2,4,3,2,2,2,1,5,4,4,2,1,4,1,1,2,1,2,1,2,2026-03-07T02:53:04.982977,claude-sonnet-4-6,anthropic,django__django-15741,5,2,5
django__django-14500,1,3,4,4,3,3,0,3,2,3,4,2,2,0,2,2,3,2,2,3,2026-03-07T02:52:50.067903,claude-sonnet-4-6,anthropic,django__django-14500,4,2,5
scikit-learn__scikit-learn-25102,3,5,4,3,3,2,0,4,5,4,3,3,5,1,3,4,3,3,4,4,2026-03-07T02:54:05.806934,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-25102,4,3,4
sympy__sympy-20438,0,4,4,4,3,2,0,5,5,4,4,3,5,0,3,4,3,3,3,4,2026-03-07T02:54:39.894179,claude-sonnet-4-6,anthropic,sympy__sympy-20438,4,2,5
sympy__sympy-16766,3,5,3,1,1,1,1,4,5,5,1,1,5,1,2,1,1,1,1,2,2026-03-07T02:54:32.315387,claude-sonnet-4-6,anthropic,sympy__sympy-16766,5,1,5
django__django-13512,2,4,3,2,2,2,1,3,3,4,2,1,3,1,3,3,1,3,1,2,2026-03-07T02:52:35.962101,claude-sonnet-4-6,anthropic,django__django-13512,4,2,5
astropy__astropy-7606,2,5,3,2,1,1,1,5,5,5,1,1,5,1,1,3,2,3,2,3,2026-03-07T02:52:00.553618,claude-sonnet-4-6,anthropic,astropy__astropy-7606,5,2,5
sympy__sympy-14976,1,4,4,3,3,2,0,4,5,4,3,2,4,1,2,2,1,2,2,2,2026-03-07T02:54:28.039826,claude-sonnet-4-6,anthropic,sympy__sympy-14976,4,2,5
django__django-14238,3,5,4,2,3,2,0,5,5,4,2,1,5,1,2,4,2,3,1,3,2026-03-07T02:52:47.778280,claude-sonnet-4-6,anthropic,django__django-14238,5,2,5
django__django-10914,3,5,3,2,1,2,1,4,3,4,2,2,4,1,3,1,1,1,1,2,2026-03-07T02:52:06.680835,claude-sonnet-4-6,anthropic,django__django-10914,5,2,5
django__django-14404,3,5,3,2,2,2,1,4,2,4,2,1,3,1,2,4,3,3,1,2,2026-03-07T02:52:49.997433,claude-sonnet-4-6,anthropic,django__django-14404,5,2,5
psf__requests-6028,1,3,4,4,3,4,0,3,3,3,4,2,4,1,3,2,1,2,1,2,2026-03-07T02:53:38.347374,claude-sonnet-4-6,anthropic,psf__requests-6028,3,2,4
django__django-13569,3,5,4,3,3,2,0,5,5,5,2,1,5,1,2,2,3,1,2,3,2026-03-07T02:52:38.205491,claude-sonnet-4-6,anthropic,django__django-13569,5,2,4
pylint-dev__pylint-4970,2,4,3,2,2,2,1,3,3,4,2,2,3,1,2,2,2,2,1,2,2026-03-07T02:53:46.267415,claude-sonnet-4-6,anthropic,pylint-dev__pylint-4970,4,2,5
matplotlib__matplotlib-24870,2,4,3,2,2,2,1,3,5,5,2,2,4,1,3,4,3,4,3,3,2026-03-07T02:53:30.918305,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-24870,4,2,4
matplotlib__matplotlib-25332,1,5,4,3,2,1,1,5,5,4,3,2,5,1,2,2,2,2,3,3,2026-03-07T02:53:32.542386,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-25332,4,2,4
sphinx-doc__sphinx-8595,1,5,4,3,2,2,0,4,5,5,2,2,5,1,3,2,2,2,1,2,2026-03-07T02:54:15.982474,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8595,4,2,5
scikit-learn__scikit-learn-12973,3,5,2,2,2,2,1,4,3,4,1,1,4,1,3,4,2,3,2,2,2026-03-07T02:53:58.847184,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-12973,5,2,5
django__django-17087,1,5,4,3,3,2,0,4,5,5,3,2,5,1,2,2,2,1,1,2,2026-03-07T02:53:21.976990,claude-sonnet-4-6,anthropic,django__django-17087,4,2,5
django__django-14351,1,4,5,4,4,3,0,5,5,4,4,3,5,0,3,1,2,1,3,4,2026-03-07T02:52:48.006580,claude-sonnet-4-6,anthropic,django__django-14351,3,3,4
sympy__sympy-19954,1,4,4,4,3,2,0,5,5,3,3,2,5,1,2,2,2,2,2,3,2026-03-07T02:54:37.801093,claude-sonnet-4-6,anthropic,sympy__sympy-19954,5,2,5
django__django-16100,2,4,3,2,2,3,1,3,2,4,2,1,3,1,2,3,4,3,2,3,2026-03-07T02:53:09.606890,claude-sonnet-4-6,anthropic,django__django-16100,4,2,5
django__django-12143,3,5,3,2,1,2,1,4,3,5,1,1,4,1,1,2,3,2,1,2,2026-03-07T02:52:21.924241,claude-sonnet-4-6,anthropic,django__django-12143,5,2,5
django__django-16950,1,4,4,4,3,3,0,4,5,4,4,3,4,1,2,3,2,2,3,3,2026-03-07T02:53:20.254526,claude-sonnet-4-6,anthropic,django__django-16950,4,2,5
sphinx-doc__sphinx-10323,2,5,4,3,3,2,0,4,5,5,2,1,5,1,2,2,2,2,1,2,2026-03-07T02:54:07.786305,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-10323,5,2,5
django__django-12155,3,5,2,1,1,2,1,5,5,5,1,1,5,1,2,2,3,2,2,3,2026-03-07T02:52:20.337647,claude-sonnet-4-6,anthropic,django__django-12155,5,2,5
django__django-16116,2,4,3,2,2,2,1,3,3,4,2,2,4,1,4,2,2,2,2,2,2026-03-07T02:53:09.583972,claude-sonnet-4-6,anthropic,django__django-16116,5,2,5
django__django-13590,3,5,3,2,2,2,1,5,4,5,2,1,5,1,1,2,2,2,2,3,2026-03-07T02:52:44.837285,claude-sonnet-4-6,anthropic,django__django-13590,5,2,5
django__django-17029,3,5,3,1,1,2,1,4,3,5,1,1,4,1,1,2,2,1,1,2,2026-03-07T02:53:26.696302,claude-sonnet-4-6,anthropic,django__django-17029,5,2,5
sympy__sympy-22080,1,4,4,3,3,2,0,5,5,5,3,2,5,1,2,3,2,3,3,3,2026-03-07T02:54:41.446761,claude-sonnet-4-6,anthropic,sympy__sympy-22080,4,2,4
django__django-15278,1,4,4,3,3,2,0,5,4,3,3,2,4,1,2,2,2,1,2,2,2026-03-07T02:52:59.806331,claude-sonnet-4-6,anthropic,django__django-15278,4,2,5
django__django-16454,2,5,4,3,3,2,0,5,5,4,2,1,5,1,2,3,3,3,3,3,2026-03-07T02:53:13.852514,claude-sonnet-4-6,anthropic,django__django-16454,5,2,5
django__django-13343,3,5,3,2,2,2,1,4,3,5,2,1,4,1,2,1,2,1,2,2,2026-03-07T02:52:33.308956,claude-sonnet-4-6,anthropic,django__django-13343,5,2,4
django__django-16136,1,5,4,3,2,2,1,5,5,3,2,2,5,1,2,3,3,2,2,3,2026-03-07T02:53:12.424268,claude-sonnet-4-6,anthropic,django__django-16136,4,2,5
django__django-13158,1,4,4,4,3,3,0,4,4,4,4,3,4,0,2,2,2,2,3,4,2026-03-07T02:52:31.645553,claude-sonnet-4-6,anthropic,django__django-13158,4,2,4
pylint-dev__pylint-8898,2,5,3,3,2,2,1,5,5,3,2,2,5,1,3,4,3,3,3,3,2026-03-07T02:53:48.768583,claude-sonnet-4-6,anthropic,pylint-dev__pylint-8898,4,2,4
sympy__sympy-24066,1,4,4,3,2,2,0,5,5,4,3,2,5,1,2,3,3,2,2,3,2026-03-07T02:54:45.058070,claude-sonnet-4-6,anthropic,sympy__sympy-24066,5,2,4
django__django-14672,3,5,3,2,2,2,1,5,5,5,1,1,5,1,1,3,2,3,1,2,2026-03-07T02:52:53.191883,claude-sonnet-4-6,anthropic,django__django-14672,5,2,5
sympy__sympy-23824,3,5,3,2,2,2,1,5,5,5,1,1,5,1,1,2,2,2,2,2,2026-03-07T02:54:42.570012,claude-sonnet-4-6,anthropic,sympy__sympy-23824,5,1,5
django__django-13363,3,5,3,2,2,3,1,4,5,4,2,1,5,1,2,3,2,2,1,2,2026-03-07T02:52:33.592659,claude-sonnet-4-6,anthropic,django__django-13363,5,2,5
scikit-learn__scikit-learn-14983,1,5,3,2,2,1,1,5,5,5,2,1,5,1,1,2,2,1,2,3,2026-03-07T02:54:02.911830,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-14983,5,1,5
sphinx-doc__sphinx-7590,1,4,5,4,3,2,0,5,5,3,3,2,4,0,2,4,3,4,4,4,2026-03-07T02:54:10.831053,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-7590,5,2,4
matplotlib__matplotlib-14623,0,5,4,3,3,2,0,4,5,5,3,2,5,1,3,2,1,2,2,3,2026-03-07T02:53:22.571817,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-14623,4,2,5
django__django-16527,3,5,3,1,1,2,1,5,3,5,1,1,5,1,2,4,3,3,1,2,2026-03-07T02:53:17.259812,claude-sonnet-4-6,anthropic,django__django-16527,5,2,5
django__django-16032,1,4,4,4,3,2,0,5,5,4,4,3,5,1,2,3,2,2,3,4,2026-03-07T02:53:09.081377,claude-sonnet-4-6,anthropic,django__django-16032,4,2,4
pydata__xarray-2905,2,5,3,3,2,2,0,4,5,4,2,1,5,1,2,2,2,2,1,2,2026-03-07T02:53:38.831893,claude-sonnet-4-6,anthropic,pydata__xarray-2905,5,3,4
django__django-12708,1,4,4,3,3,3,0,4,3,3,2,2,4,1,2,3,3,2,1,3,2026-03-07T02:52:24.982917,claude-sonnet-4-6,anthropic,django__django-12708,5,2,5
django__django-15022,2,4,4,3,2,3,1,3,4,3,2,2,4,1,3,4,3,3,2,3,2026-03-07T02:52:56.584269,claude-sonnet-4-6,anthropic,django__django-15022,4,2,5
sympy__sympy-17655,1,5,4,3,2,2,1,5,5,4,2,2,5,1,2,2,1,1,1,2,2026-03-07T02:54:34.021774,claude-sonnet-4-6,anthropic,sympy__sympy-17655,5,2,5
sphinx-doc__sphinx-9367,1,5,3,2,2,2,1,4,5,5,2,1,4,1,2,2,1,2,1,2,2026-03-07T02:54:19.399807,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-9367,5,1,5
pylint-dev__pylint-7080,1,4,4,3,2,3,0,4,5,4,3,2,5,1,2,2,3,2,1,2,2026-03-07T02:53:49.242752,claude-sonnet-4-6,anthropic,pylint-dev__pylint-7080,4,2,5
astropy__astropy-8707,2,4,3,2,2,2,1,3,3,4,2,2,4,1,2,3,2,2,3,3,2026-03-07T02:52:05.973592,claude-sonnet-4-6,anthropic,astropy__astropy-8707,5,2,4
django__django-11734,0,4,5,4,3,2,0,5,5,4,4,3,4,0,2,2,3,2,3,4,2026-03-07T02:52:14.023391,claude-sonnet-4-6,anthropic,django__django-11734,4,3,4
pydata__xarray-4687,2,5,3,2,1,2,1,4,5,5,2,2,5,1,3,2,2,1,2,2,2026-03-07T02:53:42.067337,claude-sonnet-4-6,anthropic,pydata__xarray-4687,5,2,5
astropy__astropy-7671,3,5,2,2,2,2,1,5,5,5,2,1,5,1,2,2,2,2,2,2,2026-03-07T02:52:00.087892,claude-sonnet-4-6,anthropic,astropy__astropy-7671,5,2,5
django__django-11276,3,5,2,2,1,3,1,4,5,5,1,1,5,1,3,4,2,3,2,3,2026-03-07T02:52:12.550180,claude-sonnet-4-6,anthropic,django__django-11276,5,3,5
pallets__flask-5014,2,5,2,1,1,1,1,3,2,4,1,1,3,1,3,1,1,2,1,2,2026-03-07T02:53:35.834815,claude-sonnet-4-6,anthropic,pallets__flask-5014,5,1,5
django__django-11333,3,5,3,2,2,3,1,4,3,4,2,1,4,1,2,2,2,2,2,3,2026-03-07T02:52:12.982663,claude-sonnet-4-6,anthropic,django__django-11333,5,2,5
django__django-11299,2,5,4,3,3,3,0,5,5,5,3,2,5,1,2,4,3,3,1,4,2026-03-07T02:52:12.090487,claude-sonnet-4-6,anthropic,django__django-11299,4,3,4
django__django-16819,1,2,4,4,3,3,0,2,1,3,4,3,2,1,2,1,1,1,2,3,2026-03-07T02:53:17.953257,claude-sonnet-4-6,anthropic,django__django-16819,4,2,4
pydata__xarray-4629,3,5,2,1,1,1,1,5,5,5,1,1,5,1,1,1,1,1,1,2,2026-03-07T02:53:40.597503,claude-sonnet-4-6,anthropic,pydata__xarray-4629,5,1,5
django__django-11149,1,4,4,3,2,3,0,3,4,4,3,2,4,1,3,4,3,3,3,3,2026-03-07T02:52:07.041900,claude-sonnet-4-6,anthropic,django__django-11149,4,2,5
django__django-14170,2,5,4,3,3,2,0,5,5,5,2,2,5,1,2,4,3,4,3,3,2026-03-07T02:52:46.873027,claude-sonnet-4-6,anthropic,django__django-14170,4,2,4
pytest-dev__pytest-7521,1,5,4,3,3,2,0,5,5,5,2,1,5,1,2,3,2,3,1,2,2026-03-07T02:53:55.354934,claude-sonnet-4-6,anthropic,pytest-dev__pytest-7521,4,2,5
django__django-13089,2,5,3,2,1,3,1,5,2,4,1,1,4,1,1,2,3,2,2,2,2026-03-07T02:52:31.145665,claude-sonnet-4-6,anthropic,django__django-13089,5,2,5
django__django-13820,3,5,3,2,3,3,0,4,3,5,2,1,5,1,2,3,4,2,2,2,2026-03-07T02:52:40.404365,claude-sonnet-4-6,anthropic,django__django-13820,5,2,5
django__django-13344,1,4,4,4,3,3,0,4,5,4,3,2,4,1,2,4,3,3,3,3,2026-03-07T02:52:33.015100,claude-sonnet-4-6,anthropic,django__django-13344,4,3,4
scikit-learn__scikit-learn-10908,3,5,3,2,1,2,1,5,5,5,2,1,5,1,2,3,2,2,1,2,2026-03-07T02:53:56.762733,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-10908,5,2,5
django__django-11400,2,4,4,3,2,3,1,4,3,4,2,2,4,1,3,4,3,3,3,3,2026-03-07T02:52:11.355319,claude-sonnet-4-6,anthropic,django__django-11400,5,2,5
django__django-13128,1,4,4,4,3,2,0,5,5,3,3,3,4,1,3,4,3,4,4,4,2026-03-07T02:52:29.902071,claude-sonnet-4-6,anthropic,django__django-13128,4,3,4
django__django-15382,1,4,4,4,3,2,0,4,5,3,4,3,4,1,2,2,2,2,2,3,2026-03-07T02:53:01.712339,claude-sonnet-4-6,anthropic,django__django-15382,4,3,4
sympy__sympy-12489,2,4,4,3,3,3,1,4,3,4,2,2,4,1,3,4,4,3,3,3,2026-03-07T02:54:22.532541,claude-sonnet-4-6,anthropic,sympy__sympy-12489,5,3,4
astropy__astropy-8872,0,4,4,3,3,2,0,4,5,4,3,2,4,1,2,2,2,2,2,2,2026-03-07T02:52:04.701767,claude-sonnet-4-6,anthropic,astropy__astropy-8872,4,2,5
astropy__astropy-14365,2,5,3,2,1,2,1,5,5,4,1,1,5,1,2,3,3,2,1,2,2026-03-07T02:52:00.358835,claude-sonnet-4-6,anthropic,astropy__astropy-14365,5,2,5
django__django-11292,2,4,3,2,2,2,1,3,2,3,2,2,3,1,2,2,3,2,2,3,2026-03-07T02:52:11.902631,claude-sonnet-4-6,anthropic,django__django-11292,5,2,5
sympy__sympy-18211,2,4,4,3,2,2,1,4,5,5,3,3,4,1,3,2,2,2,2,2,2026-03-07T02:54:34.336272,claude-sonnet-4-6,anthropic,sympy__sympy-18211,4,3,3
django__django-15814,3,5,4,2,3,2,0,5,5,5,2,1,5,1,2,1,2,1,1,3,2026-03-07T02:53:05.727803,claude-sonnet-4-6,anthropic,django__django-15814,5,2,5
django__django-12406,2,4,4,3,3,2,0,4,5,4,3,2,4,1,3,4,2,3,3,3,2026-03-07T02:52:27.606051,claude-sonnet-4-6,anthropic,django__django-12406,4,2,4
astropy__astropy-13398,3,5,5,3,4,3,0,3,4,4,3,2,5,0,4,4,3,3,4,4,2026-03-07T02:51:59.165409,claude-sonnet-4-6,anthropic,astropy__astropy-13398,4,3,4
sympy__sympy-23950,1,4,4,3,2,2,0,5,5,3,2,2,4,1,2,3,2,2,1,2,2026-03-07T02:54:43.969749,claude-sonnet-4-6,anthropic,sympy__sympy-23950,5,2,5
sphinx-doc__sphinx-9229,0,4,4,3,3,3,0,4,5,4,4,3,5,1,2,1,2,1,3,3,2026-03-07T02:54:16.065324,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-9229,3,3,4
psf__requests-5414,2,5,3,2,2,2,1,5,5,5,2,1,5,1,2,2,1,2,1,2,2026-03-07T02:53:39.175562,claude-sonnet-4-6,anthropic,psf__requests-5414,5,2,5
psf__requests-1142,1,4,3,3,2,2,1,3,2,3,2,2,3,1,3,2,1,2,2,2,2026-03-07T02:53:36.657534,claude-sonnet-4-6,anthropic,psf__requests-1142,3,2,4
sphinx-doc__sphinx-9602,1,4,4,3,3,3,0,4,5,4,3,2,5,1,2,3,3,3,3,3,2026-03-07T02:54:20.856979,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-9602,4,2,4
matplotlib__matplotlib-25122,3,5,3,2,2,2,1,5,5,5,1,1,5,1,2,3,3,2,1,2,2026-03-07T02:53:31.154300,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-25122,5,2,5
django__django-14053,1,5,4,3,2,3,0,4,4,5,3,2,5,1,2,2,2,2,3,3,2026-03-07T02:52:45.301770,claude-sonnet-4-6,anthropic,django__django-14053,4,2,4
django__django-12304,3,5,3,1,2,2,1,4,4,5,1,1,5,1,2,2,2,1,1,2,2026-03-07T02:52:21.264502,claude-sonnet-4-6,anthropic,django__django-12304,5,2,5
django__django-12754,2,5,4,3,2,2,0,5,5,4,3,2,5,1,2,2,3,1,3,3,2026-03-07T02:52:25.930056,claude-sonnet-4-6,anthropic,django__django-12754,3,2,4
sphinx-doc__sphinx-7889,2,4,3,2,2,2,1,4,4,3,2,1,4,1,2,2,2,2,1,2,2026-03-07T02:54:13.069736,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-7889,5,2,5
django__django-11206,2,5,3,3,2,2,1,5,5,4,2,1,5,1,3,2,1,2,2,2,2026-03-07T02:52:07.641831,claude-sonnet-4-6,anthropic,django__django-11206,5,2,5
sphinx-doc__sphinx-8551,1,4,4,4,3,3,0,4,5,4,4,3,5,0,3,3,3,2,3,4,2026-03-07T02:54:14.316214,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8551,4,2,4
django__django-13112,1,4,4,3,3,2,0,5,4,3,3,2,4,1,2,3,3,2,2,3,2026-03-07T02:52:29.183705,claude-sonnet-4-6,anthropic,django__django-13112,3,2,5
sympy__sympy-24539,2,5,3,2,2,2,1,5,5,5,2,1,5,1,2,3,2,3,2,1,2026-03-07T02:54:45.051529,claude-sonnet-4-6,anthropic,sympy__sympy-24539,5,1,5
django__django-16255,3,5,2,1,1,2,1,5,3,5,1,1,5,1,1,2,2,2,1,2,2026-03-07T02:53:11.223083,claude-sonnet-4-6,anthropic,django__django-16255,5,1,5
django__django-14792,2,4,4,3,3,3,0,5,4,5,2,2,5,1,3,4,2,3,1,3,2026-03-07T02:52:55.104748,claude-sonnet-4-6,anthropic,django__django-14792,4,3,3
matplotlib__matplotlib-24637,2,5,4,2,2,2,1,4,5,5,2,2,5,1,1,2,2,1,2,3,2026-03-07T02:53:30.041302,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-24637,4,2,5
pydata__xarray-4966,3,5,4,3,3,3,1,5,4,5,2,1,5,1,3,4,3,3,2,2,2026-03-07T02:53:43.153124,claude-sonnet-4-6,anthropic,pydata__xarray-4966,5,2,5
pydata__xarray-6721,2,4,4,3,2,3,1,5,4,4,2,2,5,1,2,2,3,2,1,2,2026-03-07T02:53:44.527358,claude-sonnet-4-6,anthropic,pydata__xarray-6721,5,2,5
django__django-13807,3,5,3,1,2,2,1,5,4,4,1,1,5,1,1,2,3,2,2,3,2026-03-07T02:52:39.555526,claude-sonnet-4-6,anthropic,django__django-13807,5,2,5
matplotlib__matplotlib-26466,2,5,3,2,1,2,1,4,5,4,2,2,5,1,1,2,3,2,2,3,2026-03-07T02:53:35.417930,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-26466,4,2,5
matplotlib__matplotlib-20859,3,5,3,1,2,2,1,5,5,4,1,1,5,1,2,1,1,1,1,2,2026-03-07T02:53:24.641682,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-20859,5,2,5
sphinx-doc__sphinx-8269,2,5,4,3,2,3,1,5,5,5,2,1,5,1,2,2,4,2,1,2,2026-03-07T02:54:13.567109,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8269,4,2,5
astropy__astropy-13033,1,4,4,3,2,2,0,5,5,3,2,2,5,1,1,2,2,2,2,2,2026-03-07T02:52:01.325626,claude-sonnet-4-6,anthropic,astropy__astropy-13033,5,2,5
django__django-16263,2,4,4,4,3,3,0,3,5,4,4,3,4,1,3,4,3,3,5,5,2026-03-07T02:53:11.801594,claude-sonnet-4-6,anthropic,django__django-16263,4,3,4
django__django-11119,2,4,3,2,2,2,1,4,3,4,1,1,4,1,2,1,1,2,1,2,2026-03-07T02:52:06.015270,claude-sonnet-4-6,anthropic,django__django-11119,5,2,5
pydata__xarray-7393,1,5,4,3,2,2,0,4,5,5,3,2,5,1,2,2,2,2,2,2,2026-03-07T02:53:46.442454,claude-sonnet-4-6,anthropic,pydata__xarray-7393,3,2,4
mwaskom__seaborn-3187,2,4,4,3,3,3,0,4,5,4,3,2,5,0,2,2,2,2,2,3,2026-03-07T02:53:34.607971,claude-sonnet-4-6,anthropic,mwaskom__seaborn-3187,5,2,5
pytest-dev__pytest-5262,2,5,3,2,2,2,1,5,5,4,2,1,5,1,2,1,1,1,1,2,2026-03-07T02:53:50.418964,claude-sonnet-4-6,anthropic,pytest-dev__pytest-5262,5,2,5
pytest-dev__pytest-7571,1,5,3,3,2,2,1,4,5,5,2,1,5,1,2,3,3,2,2,2,2026-03-07T02:53:55.046863,claude-sonnet-4-6,anthropic,pytest-dev__pytest-7571,4,2,5
astropy__astropy-14369,1,5,4,3,3,2,0,4,5,5,3,2,5,1,2,3,2,3,3,3,2026-03-07T02:52:00.484875,claude-sonnet-4-6,anthropic,astropy__astropy-14369,4,2,5
sphinx-doc__sphinx-8475,3,5,3,2,2,3,1,4,3,4,2,1,4,1,2,2,3,2,1,2,2026-03-07T02:54:14.665701,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8475,5,1,5
django__django-15731,3,5,2,1,1,2,1,5,5,5,1,1,5,1,2,2,2,1,1,2,2026-03-07T02:53:05.493775,claude-sonnet-4-6,anthropic,django__django-15731,5,2,5
pytest-dev__pytest-5809,3,5,2,1,1,2,1,5,4,5,1,1,5,1,1,1,3,1,1,1,2026-03-07T02:53:52.534117,claude-sonnet-4-6,anthropic,pytest-dev__pytest-5809,5,1,5
